timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
534147768,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2855329,-0.0014111936,-0.13293862,0.5826183,0.3930298,-2.4842908,0.0,0.0,0.0,0.03732421,0.02517862,-0.6282524
534246894,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2843379,0.0075021684,-0.15137625,0.5631306,0.27968556,-2.3955889,0.0,0.0,0.0,0.035867114,0.01781383,-0.62461936
534346118,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.27989128,0.013667887,-0.16065216,0.5810177,0.17259052,-2.1285558,0.0,0.0,0.0,0.036249224,0.010767784,-0.61182714
534445471,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.27335003,0.015194821,-0.16143727,0.62166685,0.03623894,-1.8646193,0.0,0.0,0.0,0.03810736,0.0022213995,-0.6011349
534544590,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.27070454,0.009575188,-0.15806484,0.6666617,-0.039104156,-1.799484,0.0,0.0,0.0,0.04074085,-0.0023897227,-0.59929657
534643741,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2709075,-0.0010613679,-0.15408301,0.6773441,-0.02672939,-1.516932,0.0,0.0,0.0,0.040436693,-0.0015957148,-0.58544874
534747522,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.27021983,-0.012076175,-0.14255643,0.6410024,0.052524023,-1.2085209,0.0,0.0,0.0,0.03727909,0.0030546659,-0.5703274
534846730,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.2705641,-0.02149825,-0.12911224,0.63909554,-0.025801271,-1.0310166,0.0,0.0,0.0,0.036708724,-0.0014819878,-0.5632693
534946152,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.26745567,-0.031294048,-0.11151457,0.6070705,-0.06970556,-0.50043094,0.0,0.0,0.0,0.033151243,-0.0038065203,-0.5355293
535045533,8.438037,-1.3127794,-3.4944756,0.2995625,0.0,0.26104307,-0.04139856,-0.09335756,0.54504365,-0.010525322,-0.5372251,0.0,0.0,0.0,0.029869368,-0.0005768065,-0.53741515
