timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
534246908,0.010283003,-0.063196994,0.2995625,0.0,0.9882728,0.009795713,-0.030472262,0.14930598,0.0,0.0,-0.6259019,0,0,0,0,0
534296739,0.0122182965,-0.064824454,0.2995625,0.0,0.9882364,0.010873213,-0.031131988,0.14933644,0.0,0.0,-0.6193986,0,0,0,0,0
534346133,-0.00066718226,-0.06172406,0.2995625,0.0,0.98833436,0.0042748586,-0.0305614,0.1491406,0.0,0.0,-0.6129946,0,0,0,0,0
534396024,0.0003325656,-0.06250929,0.2995625,0.0,0.98832005,0.004827457,-0.030874876,0.14915411,0.0,0.0,-0.6108052,0,0,0,0,0
534445486,-0.015146529,-0.061581764,0.2995625,0.0,0.9883415,-0.0028910362,-0.031570006,0.14891629,0.0,0.0,-0.60234565,0,0,0,0,0
534495180,-0.009442097,-0.06333262,0.29956257,0.0,0.9883193,5.863081e-05,-0.032010313,0.14899759,0.0,0.0,-0.5949913,0,0,0,0,0
534544605,-0.02381844,-0.06369064,0.29956254,0.0,0.98828894,-0.0070187557,-0.033257388,0.1487607,0.0,0.0,-0.6006845,0,0,0,0,0
534594065,-0.020023065,-0.067727216,0.2995625,0.0,0.98823786,-0.0048416294,-0.034969438,0.14879365,0.0,0.0,-0.5856844,0,0,0,0,0
534643756,-0.022934118,-0.06509715,0.29956254,0.0,0.9882707,-0.006476635,-0.03388655,0.14876403,0.0,0.0,-0.5868457,0,0,0,0,0
534697893,-0.021038406,-0.062513486,0.2995625,0.0,0.98831517,-0.0057329834,-0.032468937,0.14881563,0.0,0.0,-0.5818048,0,0,0,0,0
534747539,-0.014141803,-0.06394667,0.2995625,0.0,0.9883074,-0.002217914,-0.032663763,0.14891835,0.0,0.0,-0.57155263,0,0,0,0,0
534797071,-0.01938806,-0.063788325,0.29956248,0.0,0.98830056,-0.004822192,-0.032976042,0.14883329,0.0,0.0,-0.5628917,0,0,0,0,0
534846745,-0.02170153,-0.061414726,0.29956254,0.0,0.9883291,-0.0061427876,-0.03197537,0.14881334,0.0,0.0,-0.5644662,0,0,0,0,0
534896612,-0.012233341,-0.061997633,0.2995625,0.0,0.9883385,-0.0014203698,-0.031558562,0.14895992,0.0,0.0,-0.5493251,0,0,0,0,0
534946166,-0.025013432,-0.056987513,0.29956254,0.0,0.9883782,-0.008110363,-0.030034186,0.1487973,0.0,0.0,-0.5365679,0,0,0,0,0
534995914,-0.019817924,-0.05380309,0.29956254,0.0,0.9884372,-0.0057806964,-0.02807391,0.14889699,0.0,0.0,-0.53918636,0,0,0,0,0
535045550,-0.017401204,-0.052738808,0.2995625,0.0,0.9884568,-0.0046658027,-0.027368007,0.1489375,0.0,0.0,-0.53824484,0,0,0,0,0
535094660,-0.012686128,-0.050370168,0.29956254,0.0,0.9884941,-0.0025123225,-0.025846189,0.1490136,0.0,0.0,-0.5316888,0,0,0,0,0
535144310,-0.0126248235,-0.044983145,0.29956254,0.0,0.98855513,-0.002884232,-0.023179136,0.14904077,0.0,0.0,-0.52906,0,0,0,0,0
535193834,-0.0059548994,-0.04263189,0.29956254,0.0,0.9885842,0.00023710997,-0.021519795,0.14912453,0.0,0.0,-0.5264023,0,0,0,0,0
535234622,0.07299646,0.043491345,0.29956254,0.0,0.98803,0.03283053,0.026930025,0.14830264,0.0,0.0,-0.52904874,0,0,0,0,0
535293154,0.107341215,0.05612478,0.29956254,0.0,0.98721576,0.048842404,0.03570644,0.14745995,0.0,0.0,-0.52467006,0,0,0,0,0
535347359,0.1345132,0.05110484,0.2995625,0.0,0.9865024,0.06262781,0.035231773,0.14713801,0.0,0.0,-0.53627527,0,0,0,0,0
535396857,0.13508135,0.023265025,0.2995625,0.0,0.9865997,0.064997375,0.021545991,0.14809528,0.0,0.0,-0.53374195,0,0,0,0,0
535446542,0.1484309,-0.0019811138,0.29956254,0.0,0.9860704,0.07346454,0.010087627,0.14888366,0.0,0.0,-0.53858703,0,0,0,0,0
535496663,0.18362604,-0.023623083,0.2995625,0.0,0.98440874,0.09240631,0.0020504799,0.14965376,0.0,0.0,-0.5516621,0,0,0,0,0
535545899,0.16782986,-0.03035695,0.29956254,0.0,0.985021,0.08512542,-0.0024493367,0.14993758,0.0,0.0,-0.5531878,0,0,0,0,0
535595277,0.12212114,-0.02730285,0.29956254,0.0,0.9867447,0.06236702,-0.004367944,0.14975359,0.0,0.0,-0.5539864,0,0,0,0,0
535644789,0.087440625,-0.01590795,0.2995625,0.0,0.98777574,0.044401433,-0.0013355813,0.14941828,0.0,0.0,-0.56121916,0,0,0,0,0
535694410,0.092235304,-0.020892074,0.29956254,0.0,0.9876267,0.047139745,-0.0034389636,0.14953123,0.0,0.0,-0.55684555,0,0,0,0,0
535744117,0.14399342,-0.029276472,0.29956248,0.0,0.9859793,0.073300116,-0.0037032752,0.14986046,0.0,0.0,-0.5573309,0,0,0,0,0
535793657,0.16477989,-0.0255152,0.29956254,0.0,0.98521274,0.08326592,-0.0002921552,0.1497417,0.0,0.0,-0.5705713,0,0,0,0,0
535847807,0.19408666,-0.029318819,0.2995625,0.0,0.98383373,0.09797311,3.0151932e-05,0.14990821,0.0,0.0,-0.5654954,0,0,0,0,0
535897651,0.16819856,-0.030243248,0.29956248,0.0,0.98500687,0.08529861,-0.0023656748,0.14993338,0.0,0.0,-0.56872314,0,0,0,0,0
535947095,0.13134833,-0.030764539,0.29956254,0.0,0.9864048,0.067174844,-0.005384839,0.14988069,0.0,0.0,-0.5666167,0,0,0,0,0
535997017,0.062225483,-0.03002811,0.29956254,0.0,0.9881441,0.03299522,-0.010196783,0.14959462,0.0,0.0,-0.55877745,0,0,0,0,0
536046360,0.023203526,-0.03024073,0.2995625,0.0,0.988598,0.013726348,-0.013218498,0.14936821,0.0,0.0,-0.56152296,0,0,0,0,0
536096331,-0.04384481,-0.029657261,0.29956254,0.0,0.98850596,-0.019460695,-0.017929224,0.1488482,0.0,0.0,-0.55884117,0,0,0,0,0
536145393,-0.07309381,-0.029333247,0.2995625,0.0,0.98811716,-0.033938743,-0.019944005,0.14857627,0.0,0.0,-0.5524795,0,0,0,0,0
536194945,-0.11148768,-0.02516415,0.29956254,0.0,0.9872943,-0.053212266,-0.020734785,0.14828512,0.0,0.0,-0.55340266,0,0,0,0,0
536244620,-0.13749625,-0.018103352,0.29956248,0.0,0.98652035,-0.066574596,-0.019179292,0.14824843,0.0,0.0,-0.56220376,0,0,0,0,0
536294170,-0.14641319,-0.019283658,0.29956254,0.0,0.98621476,-0.07088405,-0.020421952,0.14811794,0.0,0.0,-0.5592325,0,0,0,0,0
536348359,-0.15067679,-0.018267006,0.2995625,0.0,0.9860604,-0.07306229,-0.020236533,0.14811258,0.0,0.0,-0.5562308,0,0,0,0,0
536398216,-0.10842356,-0.017822584,0.2995625,0.0,0.98738396,-0.052248638,-0.016883755,0.14851926,0.0,0.0,-0.5491707,0,0,0,0,0
536447608,-0.08802707,-0.016109947,0.29956248,0.0,0.987867,-0.042304482,-0.014522436,0.14872202,0.0,0.0,-0.54373354,0,0,0,0,0
536497193,-0.059322882,-0.01882494,0.29956254,0.0,0.98836666,-0.02791984,-0.0137281455,0.14887358,0.0,0.0,-0.53944933,0,0,0,0,0
536546906,-0.03962514,-0.019749777,0.2995625,0.0,0.9885907,-0.018115273,-0.012718383,0.14899185,0.0,0.0,-0.53179497,0,0,0,0,0
536596642,-0.0365836,-0.018750701,0.2995625,0.0,0.98862046,-0.016686441,-0.011997958,0.14902078,0.0,0.0,-0.53746474,0,0,0,0,0
536646199,-0.03940376,-0.0170969,0.29956254,0.0,0.98860085,-0.018203968,-0.01139065,0.14902093,0.0,0.0,-0.5474714,0,0,0,0,0
536695927,-0.03334618,-0.018199954,0.2995625,0.0,0.988648,-0.015127258,-0.011484488,0.14904492,0.0,0.0,-0.5467707,0,0,0,0,0
536745180,-0.03488484,-0.01758881,0.29956254,0.0,0.98863804,-0.015933486,-0.011297061,0.14904171,0.0,0.0,-0.542505,0,0,0,0,0
536794708,-0.039435893,-0.015357183,0.29956254,0.0,0.988605,-0.018349761,-0.010533141,0.14903875,0.0,0.0,-0.54967076,0,0,0,0,0
536844706,-0.04196692,-0.015178803,0.29956254,0.0,0.98858136,-0.01961416,-0.010633575,0.14902726,0.0,0.0,-0.555789,0,0,0,0,0
536894240,-0.03612094,-0.018296866,0.29956254,0.0,0.9886258,-0.016491635,-0.011739158,0.14902791,0.0,0.0,-0.55651385,0,0,0,0,0
536948142,-0.041853324,-0.016762108,0.29956254,0.0,0.9885787,-0.019439777,-0.011407684,0.14901051,0.0,0.0,-0.56953734,0,0,0,0,0
536984222,-0.014978118,-0.019019581,0.29956248,0.0,0.98874193,-0.0059857983,-0.010520381,0.1491405,0.0,0.0,-0.5688486,0,0,0,0,0
537047327,0.04332184,-0.024207436,0.29956254,0.0,0.98846024,0.023220826,-0.008733309,0.14943513,0.0,0.0,-0.5653036,0,0,0,0,0
537097219,0.08088941,-0.022571022,0.2995625,0.0,0.98786414,0.04166106,-0.005116589,0.14954151,0.0,0.0,-0.5743711,0,0,0,0,0
537146672,0.08176796,-0.019825455,0.29956254,0.0,0.9878684,0.041890927,-0.0036946067,0.14949045,0.0,0.0,-0.5834696,0,0,0,0,0
537196576,0.048907,-0.028765336,0.2995625,0.0,0.98835343,0.026320295,-0.010568638,0.14950953,0.0,0.0,-0.5799338,0,0,0,0,0
537245907,0.014943533,-0.021521425,0.29956254,0.0,0.9887069,0.008993273,-0.009524856,0.14928856,0.0,0.0,-0.57727677,0,0,0,0,0
537295437,0.017412737,0.006665238,0.2995625,0.0,0.9887651,0.008111455,0.0045943316,0.14918667,0.0,0.0,-0.58833724,0,0,0,0,0
537345078,0.01543864,0.052175887,0.2995625,0.0,0.9884679,0.0037378862,0.02694365,0.14896752,0.0,0.0,-0.5773345,0,0,0,0,0
537394525,0.013481474,0.057738826,0.29956254,0.0,0.9883983,0.0023551872,0.029547006,0.14896388,0.0,0.0,-0.5798534,0,0,0,0,0
537444241,0.0054276213,0.0625849,0.2995625,0.0,0.9883287,-0.0019866286,0.031341687,0.14906427,0.0,0.0,-0.58185124,0,0,0,0,0
537493705,0.0038277195,0.045292087,0.2995625,0.0,0.98855484,-0.001487044,0.022676054,0.14914046,0.0,0.0,-0.58608043,0,0,0,0,0
537547911,0.0025834646,0.04395843,0.29956254,0.0,0.98856837,-0.0020025512,0.021924067,0.14915761,0.0,0.0,-0.5881123,0,0,0,0,0
537597606,0.012441373,0.037334885,0.2995625,0.0,0.98862964,0.0033645525,0.019385103,0.14907813,0.0,0.0,-0.58875227,0,0,0,0,0
537647213,0.0062030368,0.027399804,0.2995625,0.0,0.98871255,0.0010222497,0.014008796,0.14916511,0.0,0.0,-0.57479626,0,0,0,0,0
537697007,-0.001189855,0.024631318,0.2995625,0.0,0.9887275,-0.0024259405,0.012088691,0.14921774,0.0,0.0,-0.5697182,0,0,0,0,0
537746669,-6.1746556e-05,0.02363046,0.2995625,0.0,0.98873466,-0.0017935748,0.011678064,0.1492118,0.0,0.0,-0.5669475,0,0,0,0,0
537796313,-0.0021347539,0.038106706,0.29956254,0.0,0.98862064,-0.0038982376,0.018679632,0.14921479,0.0,0.0,-0.5638018,0,0,0,0,0
537845641,0.0019376088,0.054183364,0.2995625,0.0,0.9884443,-0.0030845683,0.02692958,0.14914107,0.0,0.0,-0.55488276,0,0,0,0,0
537895077,-0.0063789403,0.057666786,0.29956254,0.0,0.988374,-0.0074543976,0.02803073,0.14925,0.0,0.0,-0.5497777,0,0,0,0,0
537949158,-0.008415356,0.056452982,0.2995625,0.0,0.9883834,-0.008370309,0.02727888,0.1492785,0.0,0.0,-0.53647965,0,0,0,0,0
537994243,-0.007157143,0.050414134,0.29956254,0.0,0.98846984,-0.007298395,0.02438821,0.14926268,0.0,0.0,-0.5373043,0,0,0,0,0
538043967,-0.0063009122,0.05952961,0.2995625,0.0,0.98834693,-0.0075546787,0.02895715,0.14924774,0.0,0.0,-0.52846956,0,0,0,0,0
538098086,-0.007104161,0.05856484,0.2995625,0.0,0.9883581,-0.007879723,0.028420428,0.14925978,0.0,0.0,-0.5285011,0,0,0,0,0
538143196,-0.000902284,0.069550976,0.2995625,0.0,0.98820347,-0.0056340373,0.034311924,0.14914711,0.0,0.0,-0.53108066,0,0,0,0,0
538197781,-0.004824191,0.06270656,0.2995625,0.0,0.9883036,-0.0070617287,0.030637313,0.14922285,0.0,0.0,-0.5364089,0,0,0,0,0
538247243,-0.0027750276,0.060161393,0.29956254,0.0,0.98834926,-0.005859374,0.02953244,0.14919546,0.0,0.0,-0.5415153,0,0,0,0,0
538296745,0.0002462286,0.055552762,0.2995625,0.0,0.9884228,-0.0040226206,0.02748022,0.1491609,0.0,0.0,-0.5425239,0,0,0,0,0
538346206,0.0011195964,0.04996105,0.2995625,0.0,0.9884972,-0.003173893,0.024781767,0.14916144,0.0,0.0,-0.54133654,0,0,0,0,0
538395942,-0.0035587177,0.034191515,0.29956254,0.0,0.9886531,-0.0043101115,0.01663802,0.1492299,0.0,0.0,-0.5462741,0,0,0,0,0
538445208,-0.0054687783,0.028954534,0.29956254,0.0,0.98869056,-0.004863729,0.013906634,0.14924482,0.0,0.0,-0.5469016,0,0,0,0,0
538494952,-0.004953992,0.01919032,0.29956254,0.0,0.98875165,-0.0038809283,0.00911795,0.14923802,0.0,0.0,-0.5422901,0,0,0,0,0
538544451,-0.013892119,-0.002186492,0.2995625,0.0,0.98878044,-0.0067050983,-0.0021174743,0.14921065,0.0,0.0,-0.54078615,0,0,0,0,0
538594004,-0.019311072,-0.020404696,0.2995625,0.0,0.9887209,-0.00802447,-0.011528195,0.1491097,0.0,0.0,-0.5430799,0,0,0,0,0
538643714,-0.024407022,-0.077972375,0.29956254,0.0,0.9880498,-0.006241725,-0.04035665,0.14862704,0.0,0.0,-0.55357397,0,0,0,0,0
538698076,-0.026291307,-0.117680825,0.29956254,0.0,0.9871226,-0.004201152,-0.060101192,0.14818637,0.0,0.0,-0.56243217,0,0,0,0,0
538747750,-0.02671277,-0.12279007,0.29956254,0.0,0.986975,-0.0040266584,-0.06265334,0.14811713,0.0,0.0,-0.5722744,0,0,0,0,0
538797464,-0.015176592,-0.13014765,0.29956254,0.0,0.98675615,0.0022159228,-0.065427914,0.14841384,0.0,0.0,-0.5725605,0,0,0,0,0
538846764,-0.024271548,-0.12943041,0.2995625,0.0,0.9867784,-0.0023250126,-0.06574836,0.14812249,0.0,0.0,-0.56234145,0,0,0,0,0
538896513,-0.023980552,-0.13072424,0.2995625,0.0,0.98673826,-0.0020846184,-0.066364996,0.14811815,0.0,0.0,-0.5607176,0,0,0,0,0
538945763,-0.028375417,-0.12592041,0.2995625,0.0,0.9868785,-0.0046127066,-0.06432075,0.14802854,0.0,0.0,-0.56800824,0,0,0,0,0
538995444,-0.036065686,-0.13291483,0.29956254,0.0,0.98663926,-0.0078826295,-0.06833911,0.14768417,0.0,0.0,-0.5631563,0,0,0,0,0
539045009,-0.041629642,-0.13871515,0.29956254,0.0,0.98642796,-0.010191674,-0.07160955,0.14740458,0.0,0.0,-0.5606476,0,0,0,0,0
539094588,-0.04043027,-0.14797159,0.2995625,0.0,0.98612016,-0.008904787,-0.076083854,0.14730577,0.0,0.0,-0.5630749,0,0,0,0,0
539144539,-0.04331856,-0.15737171,0.29956254,0.0,0.98576707,-0.009622054,-0.08092816,0.14704192,0.0,0.0,-0.5743447,0,0,0,0,0
539193783,-0.043478712,-0.15082683,0.2995625,0.0,0.9860047,-0.010193165,-0.07771531,0.14714313,0.0,0.0,-0.58068305,0,0,0,0,0
539248256,-0.03975769,-0.16162682,0.2995625,0.0,0.9856214,-0.0075472114,-0.08276236,0.14711879,0.0,0.0,-0.5878589,0,0,0,0,0
539297946,-0.033307657,-0.16035363,0.29956254,0.0,0.9856896,-0.004464047,-0.08166026,0.14740302,0.0,0.0,-0.5922096,0,0,0,0,0
539347696,-0.03345823,-0.15187863,0.29956254,0.0,0.9860054,-0.005174037,-0.07749546,0.14751606,0.0,0.0,-0.5938401,0,0,0,0,0
539397138,-0.028387144,-0.14687185,0.2995625,0.0,0.98619473,-0.003049068,-0.07465337,0.14777498,0.0,0.0,-0.60469073,0,0,0,0,0
539446543,-0.011667549,-0.14102358,0.2995625,0.0,0.9863912,0.0047589117,-0.070531726,0.1484421,0.0,0.0,-0.6030836,0,0,0,0,0
539496031,-0.0151600875,-0.118797876,0.29956254,0.0,0.9870987,0.0013762679,-0.059826773,0.14850944,0.0,0.0,-0.60263056,0,0,0,0,0
539545685,7.613784e-05,-0.11306645,0.29956254,0.0,0.98722374,0.008469083,-0.055864826,0.1489856,0.0,0.0,-0.6068149,0,0,0,0,0
539595265,0.0056934925,-0.110447526,0.29956254,0.0,0.9872689,0.011046948,-0.054153338,0.14914913,0.0,0.0,-0.6097016,0,0,0,0,0
539644890,0.002188578,-0.10555505,0.2995625,0.0,0.9874177,0.00895243,-0.051999297,0.14907107,0.0,0.0,-0.5974697,0,0,0,0,0
539694325,0.004701614,-0.1043234,0.2995625,0.0,0.98743784,0.0101014385,-0.051203847,0.14913967,0.0,0.0,-0.6000134,0,0,0,0,0
539744128,-0.006708152,-0.1046891,0.29956254,0.0,0.9874701,0.0044953655,-0.052234378,0.14884312,0.0,0.0,-0.5895364,0,0,0,0,0
539784592,0.0032333247,-0.10512978,0.29956254,0.0,0.9874241,0.009436562,-0.05171145,0.14909954,0.0,0.0,-0.59297144,0,0,0,0,0
539848078,-0.008311993,-0.09533234,0.2995625,0.0,0.9877017,0.0030052932,-0.04773369,0.14885527,0.0,0.0,-0.5920174,0,0,0,0,0
539897696,-0.0053919326,-0.082866885,0.29956254,0.0,0.9879682,0.0035174936,-0.041359622,0.14898282,0.0,0.0,-0.5801684,0,0,0,0,0
539947200,-0.012752586,-0.06356849,0.29956248,0.0,0.9883145,-0.0015596667,-0.032373443,0.14894305,0.0,0.0,-0.57061255,0,0,0,0,0
539996887,-0.0032027839,-0.030576315,0.2995625,0.0,0.9886906,0.00069795846,-0.015355312,0.14918001,0.0,0.0,-0.57676333,0,0,0,0,0
540046227,-0.00017682523,-0.01454951,0.2995625,0.0,0.9887777,0.0009981223,-0.0072064335,0.14921728,0.0,0.0,-0.5658656,0,0,0,0,0
540096181,-0.005341235,-0.011963963,0.29956254,0.0,0.9887849,-0.0017480323,-0.006313456,0.14920287,0.0,0.0,-0.5571438,0,0,0,0,0
540145311,-0.016058443,-0.008672537,0.29956254,0.0,0.9887678,-0.0072921203,-0.005485678,0.14918122,0.0,0.0,-0.5593579,0,0,0,0,0
540194887,-0.00574341,-0.013098923,0.29956254,0.0,0.98878133,-0.0018621762,-0.00690457,0.14919946,0.0,0.0,-0.56132764,0,0,0,0,0
540249079,-0.005342635,-0.009446535,0.2995625,0.0,0.9887911,-0.0019365664,-0.005068965,0.14920717,0.0,0.0,-0.57124054,0,0,0,0,0
540294581,-0.006160581,-0.009860697,0.29956254,0.0,0.9887893,-0.0023100516,-0.005334744,0.14920431,0.0,0.0,-0.5761416,0,0,0,0,0
540348578,-0.004261172,-0.009616144,0.29956254,0.0,0.9887916,-0.0013892404,-0.0050721364,0.14920966,0.0,0.0,-0.580921,0,0,0,0,0
540398356,-0.020081459,-0.026529042,0.2995625,0.0,0.9886868,-0.007948072,-0.014613101,0.14906949,0.0,0.0,-0.5873748,0,0,0,0,0
540447816,-0.05339495,-0.029443955,0.29956254,0.0,0.9884029,-0.024196591,-0.018534375,0.14876392,0.0,0.0,-0.5871014,0,0,0,0,0
540497572,-0.08361025,-0.03689402,0.2995625,0.0,0.9878868,-0.038567856,-0.024458863,0.14830382,0.0,0.0,-0.59442276,0,0,0,0,0
540546812,-0.11506799,-0.049187128,0.2995625,0.0,0.9870801,-0.053177804,-0.03285353,0.14753166,0.0,0.0,-0.59088755,0,0,0,0,0
540596389,-0.16341378,-0.058201328,0.29956248,0.0,0.98544204,-0.0763407,-0.04084854,0.14631288,0.0,0.0,-0.59342366,0,0,0,0,0
540645842,-0.18435468,-0.059157472,0.29956254,0.0,0.9845815,-0.08658204,-0.042848542,0.14583158,0.0,0.0,-0.5997718,0,0,0,0,0
540695520,-0.21407853,-0.06216094,0.29956254,0.0,0.9831652,-0.10097722,-0.046486095,0.14501338,0.0,0.0,-0.5902057,0,0,0,0,0
540745065,-0.2628169,-0.061042216,0.2995625,0.0,0.98041874,-0.12498876,-0.049458064,0.14391258,0.0,0.0,-0.60515434,0,0,0,0,0
540794670,-0.28324196,-0.05884482,0.29956254,0.0,0.9791003,-0.13516143,-0.04985082,0.14355816,0.0,0.0,-0.6055296,0,0,0,0,0
540844896,-0.33316007,-0.056970682,0.29956254,0.0,0.9754254,-0.15969652,-0.05250531,0.1424269,0.0,0.0,-0.61123,0,0,0,0,0
540894093,-0.33629006,-0.040543567,0.29956248,0.0,0.9751644,-0.16246395,-0.044728488,0.14373277,0.0,0.0,-0.611539,0,0,0,0,0
540948513,-0.31750408,-0.035783634,0.29956254,0.0,0.97663563,-0.15365493,-0.04105421,0.14452522,0.0,0.0,-0.6066767,0,0,0,0,0
540998132,-0.2766963,-0.037496347,0.2995625,0.0,0.97956955,-0.13356847,-0.03893521,0.14521365,0.0,0.0,-0.5961647,0,0,0,0,0
541047537,-0.23197791,-0.036267832,0.2995625,0.0,0.9823114,-0.11172686,-0.035075888,0.1461198,0.0,0.0,-0.5981158,0,0,0,0,0
541096891,-0.16572137,-0.038177438,0.2995625,0.0,0.9854674,-0.07898581,-0.031157324,0.14712065,0.0,0.0,-0.58557373,0,0,0,0,0
541146444,-0.119404815,-0.037368894,0.2995625,0.0,0.9870361,-0.0562056,-0.027343318,0.14782767,0.0,0.0,-0.5815423,0,0,0,0,0
541196113,-0.058881354,-0.0371983,0.29956254,0.0,0.988286,-0.026327776,-0.02277368,0.14859007,0.0,0.0,-0.5852328,0,0,0,0,0
541245606,-0.01591904,-0.033961702,0.2995625,0.0,0.98865,-0.005335474,-0.01797694,0.149062,0.0,0.0,-0.5809953,0,0,0,0,0
541295312,0.020914312,-0.030368136,0.29956248,0.0,0.988612,0.012604279,-0.013452439,0.14935346,0.0,0.0,-0.58302546,0,0,0,0,0
541344876,0.05725638,-0.026146812,0.29956254,0.0,0.98825824,0.030251358,-0.008650364,0.14951798,0.0,0.0,-0.5757216,0,0,0,0,0
541394821,0.06976863,-0.026839312,0.29956254,0.0,0.98804337,0.036484864,-0.008056957,0.14958042,0.0,0.0,-0.5828569,0,0,0,0,0
541444619,0.117970854,-0.030825764,0.2995625,0.0,0.98683125,0.060580116,-0.006417442,0.14984305,0.0,0.0,-0.57562524,0,0,0,0,0
541498630,0.14508998,-0.027995689,0.2995625,0.0,0.98595494,0.07374606,-0.0029895196,0.14981799,0.0,0.0,-0.56978774,0,0,0,0,0
541534203,0.14895652,-0.024519278,0.2995625,0.0,0.98585236,0.07539507,-0.000985791,0.14969899,0.0,0.0,-0.5725215,0,0,0,0,0
541597699,0.20130527,-0.023156421,0.2995625,0.0,0.98355967,0.10107002,0.0036028388,0.14960702,0.0,0.0,-0.5653144,0,0,0,0,0
541646985,0.22590199,-0.02368082,0.29956248,0.0,0.9822349,0.113196775,0.0051847952,0.14958015,0.0,0.0,-0.5589321,0,0,0,0,0
541696748,0.26103592,-0.017275644,0.2995625,0.0,0.98018926,0.12996371,0.010951797,0.14905873,0.0,0.0,-0.56752926,0,0,0,0,0
541746155,0.28001162,-0.015237679,0.2995625,0.0,0.9789414,0.13910821,0.013363386,0.14880875,0.0,0.0,-0.56317097,0,0,0,0,0
541795933,0.32635772,-0.014336111,0.2995625,0.0,0.97546947,0.16168806,0.017247725,0.14838722,0.0,0.0,-0.5667638,0,0,0,0,0
541845512,0.33258414,-0.0077453256,0.29956254,0.0,0.9750605,0.1642421,0.020923546,0.14779612,0.0,0.0,-0.5689805,0,0,0,0,0
541895160,0.31774923,-0.0026207909,0.29956254,0.0,0.9763189,0.15662871,0.022328531,0.1475474,0.0,0.0,-0.5635397,0,0,0,0,0
541944993,0.35491854,-0.009658651,0.2995625,0.0,0.97313637,0.17526013,0.02164148,0.14771964,0.0,0.0,-0.57351226,0,0,0,0,0
541994411,0.36508948,-0.0132841375,0.2995625,0.0,0.9721733,0.18047084,0.020629505,0.14793152,0.0,0.0,-0.5692104,0,0,0,0,0
542034775,0.39075235,-0.0069383183,0.2995625,0.0,0.9698851,0.19246863,0.025604041,0.14704792,0.0,0.0,-0.57863295,0,0,0,0,0
542093709,0.4451387,-0.0015456448,0.29956254,0.0,0.9643877,0.21837732,0.03219335,0.14570971,0.0,0.0,-0.59546655,0,0,0,0,0
542147873,0.4482472,0.0018309565,0.29956254,0.0,0.9641029,0.21963032,0.034047425,0.14528847,0.0,0.0,-0.5876682,0,0,0,0,0
542197214,0.44547445,0.005071766,0.29956254,0.0,0.9644573,0.21805702,0.03540855,0.14498118,0.0,0.0,-0.59960014,0,0,0,0,0
542246863,0.4268707,0.003161831,0.29956254,0.0,0.9664156,0.20921616,0.03313566,0.14550456,0.0,0.0,-0.5808966,0,0,0,0,0
542296458,0.42321342,0.004688093,0.2995625,0.0,0.966819,0.20733693,0.033607233,0.1454062,0.0,0.0,-0.5858281,0,0,0,0,0
542346094,0.40162122,0.00658483,0.29956254,0.0,0.9690267,0.19674797,0.03295431,0.14557311,0.0,0.0,-0.5744772,0,0,0,0,0
542395698,0.41284153,0.009584311,0.2995625,0.0,0.96794766,0.20196098,0.035221744,0.14508112,0.0,0.0,-0.5903218,0,0,0,0,0
542448262,0.39834094,0.008281597,0.29956254,0.0,0.96937007,0.19503365,0.03353771,0.14546052,0.0,0.0,-0.58424205,0,0,0,0,0
542497774,0.39451727,0.012229807,0.29956254,0.0,0.9697891,0.1928892,0.035173375,0.14514035,0.0,0.0,-0.5905429,0,0,0,0,0
542547206,0.3485927,0.017671926,0.2995625,0.0,0.9740128,0.17016838,0.034480873,0.1454401,0.0,0.0,-0.5758303,0,0,0,0,0
542597166,0.32314238,0.020209372,0.2995625,0.0,0.9761181,0.1575717,0.033865213,0.14566351,0.0,0.0,-0.58561075,0,0,0,0,0
542651023,0.24423797,0.017520865,0.29956248,0.0,0.9815615,0.11914969,0.026774593,0.14704965,0.0,0.0,-0.5710268,0,0,0,0,0
542697809,0.2055959,0.017250748,0.29956254,0.0,0.9836793,0.10018401,0.023795798,0.14755338,0.0,0.0,-0.5786293,0,0,0,0,0
542747324,0.1789705,0.015118227,0.29956254,0.0,0.9849201,0.08723931,0.020779459,0.14795259,0.0,0.0,-0.57174575,0,0,0,0,0
542797288,0.13484015,0.014655882,0.2995625,0.0,0.98660445,0.06552195,0.017282026,0.14839071,0.0,0.0,-0.5635093,0,0,0,0,0
542846501,0.10030709,0.01678231,0.2995625,0.0,0.9875884,0.048318915,0.015767276,0.14861299,0.0,0.0,-0.560231,0,0,0,0,0
542896200,0.071571164,0.020315792,0.29956254,0.0,0.9881739,0.033860758,0.0153761385,0.14875928,0.0,0.0,-0.5581979,0,0,0,0,0
542945697,0.04089113,0.01764832,0.29956254,0.0,0.98858553,0.018897992,0.01177402,0.14900647,0.0,0.0,-0.55239487,0,0,0,0,0
542998413,-0.00026893712,0.019078884,0.29956254,0.0,0.98875856,-0.0015564285,0.009412428,0.14921634,0.0,0.0,-0.5533399,0,0,0,0,0
543047729,-0.019301772,0.015898375,0.29956248,0.0,0.988715,-0.010728507,0.006419682,0.14928603,0.0,0.0,-0.54617625,0,0,0,0,0
