timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
534507680,534507135,-0.20075326,0.1499638,-0.0037939972
534525719,534525173,-0.34380373,-0.17479165,0.018889425
534546774,534546217,-0.19846788,-0.21023789,0.023700884
534567811,534567266,-0.15679027,-0.17430723,0.041929062
534588852,534588306,-0.18823804,-0.06552514,0.05976676
534608399,534607848,-0.30036357,0.10188944,0.052678447
534626437,534625886,-0.48700434,0.10570973,0.0691858
534647483,534646938,-0.39745426,0.05186988,0.07599886
534665514,534664968,-0.11165532,-0.077915184,0.07517049
534686566,534686013,-0.037185535,-0.019338895,0.049551558
534707615,534707058,0.0028920465,0.040552747,0.043791357
534728647,534728102,-0.075868085,0.060841877,0.03664325
534749697,534749146,-0.19295676,-0.012096797,0.036465336
534766242,534765682,0.16815756,-0.108107485,0.04508884
534787271,534786726,0.28521556,0.09119622,0.038813636
534806813,534806267,-0.10072915,0.11426934,0.03656008
534826354,534825808,-0.040298574,-0.103689864,0.04245382
534847404,534846853,0.23067395,-0.018676959,0.06662505
534868449,534867897,0.45631748,0.1486353,0.06309822
534889487,534888942,0.37323,0.2925682,0.03903867
534906022,534905477,-0.3760865,-0.14194472,0.041518014
534928571,534928025,-0.4184114,-0.22187665,0.026352752
534945105,534944560,0.075157575,0.01403477,0.018146664
534966156,534965604,-0.35047647,-0.24177133,0.008120842
534987194,534986649,-0.54228616,-0.36592534,-0.00045305537
535008238,535007693,-0.31944153,-0.24627508,0.003056971
535026287,535025731,-0.2032464,-0.1490852,-0.0066072815
535047324,535046779,-0.31375128,-0.26420435,0.0017158496
535068384,535067820,-0.23572238,-0.03100087,-0.01527326
535087913,535087361,0.028828433,0.26130664,-0.029649055
535105945,535105400,-0.08627531,0.08708655,-0.014470557
535126990,535126444,-0.053341348,0.29005495,-0.010231866
535148037,535147489,0.051959913,0.36619553,-0.026110576
535167588,535167030,0.28964642,0.056102842,0.011284156
535187116,535186571,0.07638691,0.25893745,0.009130003
535208161,535207616,-0.17025532,0.18762846,0.001126315
535229205,535228660,-0.04976972,-0.20128629,0.00087461015
535245740,535245195,0.039957102,0.14313358,-0.014117001
535266794,535266240,-0.110925175,-0.10529374,-0.021608112
535287830,535287284,0.22394088,-0.15940322,0.0023958883
535307388,535306825,0.7192663,0.45367306,-0.019152207
535326918,535326367,0.5989963,0.5673733,-0.007647346
535347970,535347412,0.585224,0.5614153,-0.005157114
535369001,535368456,0.9021294,0.88915384,-0.018495364
535385542,535384991,0.7240113,0.7794765,-0.022427967
535406587,535406035,0.74540937,0.68641937,0.005822938
535429130,535428583,0.6701166,0.54917,0.0065280665
535445667,535445118,0.58792347,0.40098667,-0.022812909
535466714,535466163,0.47013465,0.1529339,-0.00041032844
535487752,535487207,0.39090532,0.03727339,-0.007901349
535508803,535508258,0.37359226,-0.41251776,0.02250645
535528351,535527806,0.41060433,-0.58114856,-0.010655827
535546389,535545831,0.055226214,-0.6812735,-0.016118724
535567427,535566875,0.13890721,-0.89711314,0.004156984
535585459,535584913,0.3794612,-0.61965376,-0.009956085
535606503,535605958,0.31389788,-0.44554138,-0.032496657
535627560,535627003,0.05206628,-0.4641049,-0.0014107233
535648594,535648047,-0.19804245,-0.49369398,0.010476658
535668133,535667588,-0.072984084,-0.20241828,-0.002384028
535687674,535687129,-0.38635805,0.15753937,-0.014741418
535708719,535708174,-0.7091175,0.122560486,-0.008547711
535725256,535724711,-0.43440628,0.057505492,0.0024680435
535746306,535745760,-0.42635676,0.20291515,-0.0011360297
535767344,535766798,-0.4385877,0.23716864,-0.00612039
535788394,535787842,-0.26323286,0.12243222,-0.0154050635
535807937,535807391,0.1201677,-0.14538336,0.0012502422
535827470,535826925,0.70421517,0.20336613,-0.021696754
535848515,535847970,0.8689567,0.09375257,-0.01714028
535869570,535869018,0.8856444,-0.019250194,-0.023036554
535886100,535885555,0.65353316,-0.001420904,-0.01744407
535907138,535906593,0.8528473,-0.013664771,-0.0074495175
535928183,535927638,0.8449518,-0.072321564,-0.0018198473
535946222,535945676,0.17795181,-0.13419148,-0.007135542
535967272,535966723,-0.015942756,-0.18056668,0.010498563
535988324,535987768,0.020640213,-0.13359901,0.016413966
536006349,536005803,-0.087704435,0.030027462,0.022093695
536025896,536025344,-0.72773385,-0.18138267,0.043539133
536046948,536046403,-0.7832552,-0.15132856,0.03155654
536067987,536067441,-0.78663045,-0.08063016,0.025473097
536086017,536085472,-0.81591165,-0.08997669,0.034166332
536107064,536106516,-0.9103179,-0.088656396,0.051123504
536128117,536127572,-0.87798476,0.07393372,0.045178115
536146145,536145599,-1.4936596,0.0917038,0.04085979
536168696,536168152,-1.5782355,0.02418518,0.06373403
536188244,536187688,-0.8616946,-0.053442452,0.0568664
536209288,536208732,-0.8290667,0.10926294,0.057387523
536225813,536225268,-1.3511654,-0.11458062,0.06264976
536246867,536246312,-0.9114411,-0.21808468,0.05143571
536267909,536267360,-0.5249975,-0.033819582,0.048145868
536288946,536288401,-0.78636706,0.17348813,0.022873681
536308489,536307942,-1.3894565,-0.012522312,0.029902596
536328029,536327483,-0.88018453,-0.25684348,0.025185786
536349075,536348528,-0.29258412,-0.020908024,0.019340517
536365610,536365062,-0.9032255,-0.12301618,-0.00015547132
536386652,536386107,-0.54036933,-0.07899571,0.0024159327
536407696,536407151,-0.1432856,0.086908065,0.008813997
536428741,536428196,0.12061691,0.26112998,-0.02599528
536446787,536446242,0.3888823,-0.010104736,-0.020433474
536467824,536467278,0.3970975,0.3189034,-0.017736863
536488868,536488323,0.29570833,0.29506546,-0.023700222
536506912,536506361,0.59693575,-0.0815672,-0.013538282
536526451,536525903,0.7193245,0.31935343,-0.02380341
536547494,536546947,0.41083613,0.20801063,-0.034750354
536565533,536564985,0.34879687,-0.15107349,-0.03728969
536588094,536587533,0.30482382,-0.12296003,-0.031200713
536607630,536607074,0.4067053,0.13428201,-0.043794055
536628681,536628129,0.30046073,-0.041148573,-0.032745358
536646709,536646157,0.25186762,-0.21580659,-0.006733412
536667763,536667201,0.31885836,-0.013805888,-0.014398418
