timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
537014444,0.035299223,-0.011184309,0.024212858,4519,0,0.68193966,-0.44462484,-1.337626,4519,0
537018944,0.02866764,-0.028140882,0.007333048,4500,0,-0.48672947,0.4950408,-15.59766,4500,0
537023454,-0.5784466,0.41114774,0.06353739,4510,0,-1.0694249,-0.19985388,-9.484398,4510,0
537027967,0.51993555,-0.22407465,0.022285251,4513,0,1.1919123,0.48214814,-4.8633113,4513,0
537032473,-0.4897086,0.26207024,0.012755758,4506,0,-1.3937244,-0.0015917121,-17.665653,4506,0
537036983,-0.069588095,0.20775811,0.052910104,4510,0,-0.24424087,0.26746666,-3.9776547,4510,0
537041492,0.38039872,-0.15474889,0.01324823,4509,0,0.30362248,0.22399515,-10.721703,4509,0
537046002,-0.7051031,0.42425853,0.03905934,4510,0,-1.5306575,-0.5156209,-13.933379,4510,0
537050511,0.6241078,-0.041304637,0.030143939,4509,0,1.0494163,0.6218317,-3.0596561,4509,0
537055021,-0.2851328,0.07664867,0.025588036,4510,0,-0.8729173,-0.07831098,-16.48796,4510,0
537059530,-0.18832846,0.42260006,0.022800164,4509,0,-0.6879324,-0.30253494,-7.7672734,4509,0
537064041,0.5930286,-0.289044,0.037068237,4511,0,0.75341797,0.7863433,-5.9485974,4511,0
537068553,-0.7201722,0.48284736,0.022754714,4512,0,-2.0662322,-1.1452017,-18.81731,4512,0
537073059,0.63165414,-0.00437202,0.027088216,4506,0,1.4283651,1.4774318,0.69624,4506,0
537077573,-0.0101413755,-0.1887506,0.033228368,4514,0,-0.6930488,-0.7281446,-15.521598,4514,0
537082078,-0.36935335,0.65631175,0.0017429274,4505,0,-0.9579665,-0.17691422,-12.654712,4505,0
537086587,0.8724709,-0.5120474,0.05741289,4509,0,1.4885529,1.6146275,0.6569434,4509,0
537091097,-0.57635343,0.31922337,-0.011226311,4510,0,-2.5722382,-2.1200764,-22.549683,4510,0
537095606,0.4377947,0.1831846,0.041647345,4509,0,1.5344418,2.3969328,-0.9473718,4509,0
537100116,0.53246117,-0.5482193,0.026879385,4510,0,-0.28381243,-0.69987595,-9.0016365,4510,0
537104628,-0.720522,0.6713482,-0.018866228,4512,0,-1.7130036,-0.94134146,-18.53986,4512,0
537109135,1.264823,-0.45907456,0.05418811,4507,0,2.2860918,2.471019,3.0671244,4507,0
537113644,-0.5018677,-0.08156107,-0.0055217277,4509,0,-2.3110456,-2.8571434,-20.626514,4509,0
537118154,0.35303712,0.43759772,0.014251112,4510,0,0.4285565,2.2150154,-6.7923493,4510,0
537122664,1.0011677,-0.79489064,0.027040018,4510,0,0.6532173,0.053440314,-2.6167858,4510,0
537127173,-0.942432,0.48429012,-0.015827432,4509,0,-2.0889835,-1.5211788,-23.053238,4509,0
537131683,1.5648634,-0.19961996,0.034982152,4510,0,2.15687,3.016308,3.0222387,4510,0
537136192,-0.24143483,-0.61345476,-0.001960751,4509,0,-1.17779,-3.072023,-13.495982,4509,0
537140702,0.20298684,0.6583781,-0.023457343,4510,0,-0.6789503,1.5812439,-16.522242,4510,0
537145211,1.4054112,-0.7329551,0.058609597,4509,0,1.5372351,1.6178197,3.78816,4509,0
537149721,-0.87898844,-0.10217759,-0.02333949,4510,0,-2.296803,-3.2063305,-21.872358,4510,0
537154242,1.6491985,0.36789012,-0.006531516,4521,0,0.7891959,3.6796927,-6.813576,4521,0
537158740,0.012345008,-0.9611551,0.060890492,4498,0,0.38438594,-1.8685714,-1.2447805,4498,0
537163249,0.2264859,0.45235515,-0.0440511,4509,0,-1.6985289,0.23696369,-23.315403,4509,0
537167759,1.5825689,-0.28180662,0.03824816,4510,0,1.6341077,2.0343235,1.8347689,4510,0
537172276,-0.6895686,-0.5570454,0.0073944326,4517,0,-1.5983473,-2.9596665,-13.831424,4517,0
537176778,1.7715747,0.5542078,-0.010103809,4502,0,-0.24453895,3.2261245,-14.072662,4502,0
537181287,0.19567584,-0.87159145,0.06736737,4509,0,0.9698091,-1.427605,1.4637893,4509,0
537185797,0.3057271,0.25032973,-0.03652533,4510,0,-1.6642488,-0.4701449,-22.89357,4510,0
537190306,1.560698,-0.16389163,0.04329056,4509,0,1.8390682,1.9515133,-0.085795045,4509,0
537194816,-0.27153423,-0.59065795,-0.002124967,4510,0,-1.1407065,-2.7604766,-12.064508,4510,0
537199326,1.3666667,0.49773404,0.0043059755,4510,0,-0.43039718,2.5894022,-14.691629,4510,0
537203844,0.41030654,-0.81446284,0.05208007,4518,0,0.6838145,-1.6074013,0.76977664,4518,0
537208345,0.45316288,0.17270374,-0.042257197,4501,0,-1.5610776,-0.5574076,-21.549566,4501,0
537212854,1.268204,-0.13983312,0.08011235,4509,0,1.5097017,2.2059953,-0.9044757,4509,0
537217378,-0.09090242,-0.6693568,0.002144225,4524,0,-0.28438404,-2.9017625,-11.188485,4524,0
537221873,1.0773281,0.41940185,-0.012477809,4495,0,-0.72111386,1.611544,-16.201918,4495,0
537226389,0.5310704,-0.7350999,0.057957176,4516,0,0.42685,-0.8726958,2.1705527,4516,0
537230892,0.15660156,-0.14211106,0.0127775455,4503,0,-0.977619,-0.62391853,-19.909033,4503,0
537235402,1.2206596,0.051550344,0.030177698,4510,0,0.39880225,1.6832404,-5.6961083,4510,0
537239911,-0.15374312,-0.7811776,0.02421069,4509,0,0.24041918,-2.2466912,-5.4648404,4509,0
537244421,0.72582906,0.23724505,0.01575684,4510,0,-0.80454165,0.8362771,-19.937067,4510,0
537248931,0.5379617,-0.49363256,0.030657072,4510,0,0.37846798,-0.9657368,0.5130077,4510,0
537253440,-0.04816908,-0.37340355,0.06288955,4509,0,-0.722692,-0.44099447,-16.031843,4509,0
537257949,0.78536755,0.15029354,0.015309593,4509,0,-0.10402503,0.61604553,-9.755933,4509,0
537262459,-0.16375376,-0.7858014,0.057705767,4510,0,0.52745,-1.3618191,-3.260837,4510,0
537266969,0.24349743,0.2431098,0.021445453,4510,0,-1.2327662,-0.5269136,-20.683077,4510,0
537271478,0.46892712,-0.4078337,0.042012796,4509,0,1.1382332,0.4447259,1.2170743,4509,0
537275987,-0.5318628,-0.43427864,0.07727088,4509,0,-1.1618977,-1.6785682,-16.601969,4509,0
537280497,0.6559752,0.41428268,-0.002985021,4510,0,-0.44450963,0.773645,-12.226112,4510,0
537285007,-0.4349428,-0.8951946,0.07788095,4510,0,0.9900435,-0.61318594,0.7897322,4510,0
537289516,-0.2567447,0.3495572,0.042836383,4509,0,-2.0145633,-0.7392721,-24.934282,4509,0
537294026,0.4871384,-0.13074172,-0.010526368,4510,0,1.2009485,-0.049755618,2.2698088,4510,0
537298538,-1.043811,-0.5196426,0.10118856,4512,0,-1.3755999,-0.7838147,-14.499339,4512,0
537303045,0.3057725,0.63088,0.026564727,4507,0,-0.61203283,-0.12249881,-14.93135,4507,0
537307565,-0.36209628,-0.60673225,0.048494898,4520,0,0.9272147,0.07554525,0.39250824,4520,0
537312064,-0.7575325,0.36360937,0.04155364,4499,0,-2.1861544,-0.919277,-22.063337,4499,0
537316573,0.23507285,0.09776814,0.028874693,4509,0,1.2433501,0.13095817,-1.9360694,4509,0
537321083,-0.85626304,-0.10686416,0.05946365,4510,0,-1.4587197,-0.20435083,-14.370203,4510,0
537325592,-0.24462688,0.52930707,0.037361216,4509,0,-0.41284254,-0.4421915,-10.356984,4509,0
537330102,-0.45237127,-0.15429762,0.03919998,4510,0,0.5811327,-0.38836247,-7.6882176,4510,0
537334612,-0.6313715,0.59727585,0.045815095,4510,0,-1.8927455,-0.45613196,-15.754033,4510,0
537339121,-0.24268757,0.089850806,0.050310966,4509,0,1.1344515,-0.15825443,-1.9037044,4509,0
537343630,-0.69216037,0.3930517,0.037533283,4509,0,-1.0512964,0.6429805,-18.932419,4509,0
537348140,-0.5602641,0.5588813,0.043248307,4510,0,-0.74618524,-1.2761298,-4.677785,4510,0
537352650,-0.293292,0.17503186,0.03253,4510,0,-0.018621655,0.26181337,-11.017912,4510,0
537357159,-0.6461396,0.663166,0.073221415,4509,0,-0.6381723,0.9242373,-13.870678,4509,0
537361669,-0.5346399,0.41711605,0.026973028,4510,0,-0.4007812,-1.4004966,-4.72069,4510,0
537366178,-0.20425554,0.59015095,0.037576526,4509,0,0.013952857,1.5930228,-15.310651,4509,0
537370688,-0.88438183,0.46278054,0.053063817,4510,0,-0.6925155,-1.5012376,-5.9484186,4510,0
537375197,-0.024948152,0.6702481,0.032280765,4509,0,-0.12288833,0.7864329,-12.513254,4509,0
537379707,-0.5184637,0.5934789,0.05217618,4510,0,-0.2064371,0.66445714,-9.254427,4510,0
537384216,-0.6718548,0.56111497,0.026581375,4509,0,-0.69176704,-1.4818738,-8.569713,4509,0
537388736,0.10377208,0.7035891,0.053885747,4520,0,0.46838936,1.7382973,-13.255565,4520,0
537393236,-0.7575042,0.66494656,0.026056813,4500,0,-1.2069145,-1.6082382,-7.663193,4500,0
537397745,-0.20476899,0.6396756,0.05195133,4509,0,0.63659734,0.9351279,-8.980746,4509,0
537402254,0.03282025,0.71915,0.057195954,4509,0,-0.35766748,0.71825796,-13.598267,4509,0
537406764,-0.98389894,0.733394,0.0056840815,4510,0,-0.7458756,-2.0814073,-5.9943304,4510,0
537411273,0.52184856,0.6193001,0.06483123,4509,0,0.7300487,2.7009497,-12.163557,4509,0
537415784,-0.69851613,0.80966353,0.024112053,4511,0,-1.0566012,-1.882449,-11.407341,4511,0
537420293,-0.2065849,0.5946026,0.06004952,4509,0,0.4742122,0.9521177,-5.5173974,4509,0
537424802,0.3754304,0.73267835,0.032900985,4509,0,-0.32545406,0.3630584,-15.267893,4509,0
537429311,-1.091326,0.72397393,0.025016129,4509,0,-0.29113716,-1.2937294,-5.818375,4509,0
537433821,0.87505347,0.59516037,0.068612084,4510,0,0.31380317,1.9483694,-9.710248,4510,0
537438331,-0.6154858,0.7031436,0.02043241,4510,0,-0.40485898,-1.3100774,-12.324471,4510,0
537442848,-0.06853057,0.6838178,0.014256087,4517,0,-0.023191698,0.7070602,-7.0766754,4517,0
537447350,0.50755256,0.6221725,0.077468194,4502,0,0.28672272,0.7824473,-12.173724,4502,0
537451863,-0.78837115,0.5703276,0.0057273703,4513,0,-0.22639501,-1.8596272,-8.570511,4513,0
537456378,0.8832311,0.6324457,0.032334663,4515,0,0.41715816,1.7025644,-10.004596,4515,0
537460886,-0.57025975,0.5647992,0.061194614,4508,0,-0.15460554,-0.63072145,-10.54921,4508,0
537465389,0.36773458,0.5219806,0.01519519,4503,0,0.18245225,0.4180644,-6.7677054,4503,0
537469897,0.11847791,0.47093037,0.033694662,4508,0,0.2590578,-0.318073,-12.603016,4508,0
537474415,-0.1925578,0.67735815,0.039910324,4518,0,-0.5912819,-0.167973,-10.185167,4518,0
537478916,0.7321422,0.19174789,0.036916442,4501,0,1.0252416,0.49563748,-4.410233,4501,0
537483426,-0.4432155,0.552106,0.0277669,4510,0,-0.5452776,-0.5692171,-18.1987,4510,0
537487935,0.6206271,0.62756073,0.030506367,4509,0,0.23272978,0.91866237,-4.343465,4509,0
537492445,0.012457732,-0.15360442,0.03532637,4510,0,0.66421896,-0.85439515,-7.6057057,4510,0
537496955,0.013756572,0.9268706,-0.0001776982,4510,0,-1.095507,-0.038836345,-20.09641,4510,0
537501464,0.6980824,-0.044636313,0.06245621,4509,0,1.7968063,1.090297,4.0060325,4509,0
537505973,-0.43718165,0.15241078,0.005643427,4509,0,-0.8696473,-2.061549,-19.827951,4509,0
537510483,0.6618321,0.75840414,0.0015038885,4510,0,0.64046454,1.741604,-8.598492,4510,0
537514993,0.10773913,-0.53831804,0.052023,4510,0,0.6799592,-1.2268095,-1.3702725,4510,0
537519502,-0.30974466,0.7674132,-0.014896309,4509,0,-1.4525247,-0.86636424,-24.52268,4509,0
537524012,0.9722899,-0.096479766,0.055724584,4510,0,2.1546311,2.137996,4.3078504,4510,0
537528521,-0.7283556,-0.23285978,0.0053087086,4509,0,-1.1586303,-3.2969227,-16.913465,4509,0
537533031,0.52869105,0.6982436,-0.0019394289,4510,0,0.7614437,2.3452182,-13.156854,4510,0
537537542,0.19885752,-0.686474,0.048610892,4511,0,0.80066633,-1.5984709,1.318494,4511,0
537542050,-0.700929,0.42400253,-0.0252162,4508,0,-1.5390307,-1.1837262,-23.484081,4508,0
537546559,1.1040097,-0.04718846,0.046376683,4509,0,1.654561,2.9680743,-0.49082932,4509,0
537551069,-0.98254585,-0.4543485,-0.004054649,4510,0,-1.0182878,-3.8760836,-11.980998,4510,0
537555582,0.49324512,0.5310298,-0.0071353912,4513,0,0.3510331,2.7451437,-16.06611,4513,0
537560088,0.16779098,-0.6402442,0.034323893,4506,0,0.93135345,-1.3545916,0.41213685,4506,0
537564597,-0.9515355,0.11429142,-0.009606304,4509,0,-1.1891625,-1.4138385,-20.4681,4509,0
537569107,1.1848738,0.08063135,0.0139269475,4510,0,1.1841713,2.6334999,-5.6512814,4510,0
537573616,-1.2137784,-0.63883966,0.0022452064,4509,0,-0.7283119,-3.4429853,-7.004326,4509,0
537578126,0.38303626,0.41699824,-0.00823136,4510,0,-0.21138674,2.4149344,-19.224794,4510,0
537582635,0.3010769,-0.46488062,0.022713238,4509,0,0.9991381,-0.5046404,-0.344831,4509,0
537587145,-1.3530499,-0.22898772,-0.009891676,4510,0,-1.0027411,-2.1973925,-16.39891,4510,0
537591655,1.3428257,0.31043422,-0.00862894,4510,0,0.46856108,2.9297047,-12.008257,4510,0
537596164,-1.3004103,-0.75141203,0.011542051,4509,0,-0.04772666,-3.1965215,-1.2089382,4509,0
537600674,0.08484527,0.24451183,-0.00976867,4510,0,-0.7320169,1.6308713,-21.542421,4510,0
537605183,0.5797488,-0.12652716,-0.0041076355,4509,0,0.7226078,0.6417835,-2.6416683,4509,0
537609693,-1.5744462,-0.5126418,0.004309697,4510,0,-0.9024183,-2.537575,-10.407542,4510,0
537614202,1.293927,0.39641786,-0.01754656,4509,0,0.21403943,3.1698613,-18.276005,4509,0
537618712,-1.1248695,-0.5619234,0.010608115,4510,0,0.0006995718,-2.842559,0.6735794,4510,0
537623221,-0.09765695,0.06343722,-0.000121405355,4509,0,-0.7745665,1.2826315,-19.60499,4509,0
537627731,0.6967222,0.012852253,-0.013158632,4510,0,0.85893065,0.7181614,-6.645048,4510,0
537632240,-1.6450346,-0.46892598,0.015609334,4509,0,-0.9160239,-2.1277096,-7.939439,4509,0
537636750,1.398283,0.40370223,0.005490352,4510,0,0.10543676,3.167869,-18.241533,4510,0
537641263,-1.2181176,-0.48719504,-0.011852482,4513,0,-0.01749402,-3.2788355,-1.1978139,4513,0
537645769,0.021410182,0.116289206,0.00997234,4506,0,-0.8002086,1.7026519,-18.812824,4506,0
537650279,0.64779806,0.026773572,0.02158311,4510,0,0.78302467,0.89283746,-6.4768267,4510,0
537654788,-1.6023259,-0.35539207,-0.0044875517,4509,0,-0.9177113,-2.6861706,-8.861568,4509,0
537659297,1.3459485,0.36479968,-0.013619609,4509,0,0.23576298,3.19116,-16.44612,4509,0
537663807,-1.0299337,-0.40998545,0.0073657464,4510,0,-0.2368875,-2.1931791,-3.3360207,4510,0
537668317,-0.06260072,0.09331476,0.012094693,4510,0,-0.33569664,1.1056275,-16.242683,4510,0
537672826,0.6879356,0.03937747,0.014132755,4509,0,0.43300936,0.86492574,-8.149729,4509,0
537677336,-1.210291,-0.35066012,-0.018305931,4510,0,-0.47086972,-2.1887147,-8.013418,4510,0
537681845,0.92983115,0.24841504,0.014354163,4509,0,0.2774858,2.7530708,-16.674486,4509,0
537686365,-0.47927776,-0.20669237,-0.0034700949,4520,0,-0.60073847,-1.7612251,-4.641127,4520,0
537690864,-0.21791293,-0.20553093,0.0056042494,4499,0,0.30691427,0.5966921,-11.722662,4499,0
537695390,0.83589333,0.19521666,0.008036189,4526,0,-0.3511988,1.2885028,-14.584927,4526,0
537699883,-1.0603604,-0.27099058,0.0013634097,4493,0,-0.2796257,-2.0842352,-3.4720643,4493,0
537704393,0.95842946,-0.09304234,-0.0172182,4510,0,0.4457393,2.1278229,-15.690384,4510,0
537708902,-0.23316675,0.1648441,-0.02407461,4509,0,-0.964343,-1.2544802,-10.877028,4509,0
537713412,-0.20896734,-0.37251794,0.040271256,4510,0,0.8414288,0.86663043,-4.544032,4510,0
537717922,0.93802065,0.15129113,-0.032822378,4510,0,-0.7096008,0.28806084,-18.652973,4510,0
537722431,-0.8303264,-0.079782866,-0.010973321,4509,0,0.018911961,-0.98328125,-4.2421923,4509,0
537726940,0.91235584,-0.25938782,0.005932635,4509,0,0.50245655,1.3077523,-11.99648,4509,0
537731450,-0.13618843,0.1969068,-0.017640628,4510,0,-0.72116554,-0.8222122,-14.070235,4510,0
537735959,0.058651023,-0.28436834,-0.01598342,4509,0,0.5521604,0.09673007,-3.3782928,4509,0
537740469,0.7823903,-0.0044752415,-0.019242814,4510,0,-0.535797,0.9957982,-17.500484,4510,0
537744979,-0.5154719,0.029719315,0.010445214,4510,0,-0.43264505,-0.86417544,-7.496254,4510,0
537749488,0.85189205,-0.2593766,-0.03096525,4509,0,0.5426436,0.4183246,-8.989295,4509,0
537753998,-0.040101856,0.11409809,-0.010476327,4510,0,-0.6823955,-0.027413888,-15.081804,4510,0
537758507,0.122053996,-0.21239164,-0.012071801,4509,0,0.5422447,-0.3178926,-3.8944347,4509,0
537763017,0.7798381,-0.01839106,-0.03839054,4510,0,-0.31184682,0.42133978,-16.114487,4510,0
537767526,-0.47392365,0.06864269,0.0039087366,4509,0,-0.55050915,-0.5549186,-8.46277,4509,0
537772036,0.8658509,-0.28801975,-0.024813889,4510,0,0.64213693,0.26830104,-8.140616,4510,0
537776547,-0.08215139,0.13136351,-0.030301753,4511,0,-0.6813024,-0.36961648,-16.110731,4511,0
537781055,0.087377355,-0.11697057,0.0035612432,4508,0,0.3184604,0.15333447,-4.2141976,4508,0
537785568,0.74474925,-0.1639136,-0.042306855,4513,0,0.04061616,-0.081473485,-13.025325,4513,0
537790074,-0.5256303,0.1441088,-0.011916054,4506,0,-0.87751573,-0.41790137,-11.860236,4506,0
537794583,0.8559936,-0.23193641,-0.030409206,4509,0,0.9101536,0.4430646,-5.9915566,4509,0
537799093,-0.16204314,-0.03832005,-0.020182168,4510,0,-0.7827684,-0.38166037,-15.456084,4510,0
537803603,0.12270757,0.066451594,-0.007831782,4510,0,-0.13177128,0.03820926,-7.917077,4510,0
537808112,0.59768546,-0.29856396,-0.0390195,4509,0,0.63314754,-0.05049515,-8.985479,4509,0
537812621,-0.45829722,0.114731126,0.00638604,4509,0,-1.0293496,-0.16007477,-14.377648,4509,0
537817138,0.6841012,-0.16537036,-0.03812884,4517,0,0.87700653,-0.21549708,-4.817662,4517,0
537821641,-0.18444973,-0.1445777,-0.026134348,4503,0,-0.73391414,-0.19476332,-14.788683,4503,0
537826150,0.1063709,0.10658694,0.0020254701,4509,0,-0.10658415,0.16813043,-9.220337,4509,0
537830660,0.38185272,-0.3912823,-0.030066315,4510,0,0.89474463,-0.44649065,-7.452844,4510,0
537835169,-0.44999152,0.15127678,-0.03172537,4509,0,-1.2226813,-0.1997786,-16.250511,4509,0
537839679,0.4980678,-0.24872693,0.009982835,4510,0,1.1769984,0.45867977,-3.0075347,4510,0
537844188,-0.3091459,-0.2007537,-0.04907168,4509,0,-0.7252858,-1.2949265,-15.53305,4509,0
537848721,0.030874686,0.12905973,-0.00036396456,4533,0,-0.008670363,1.1785675,-9.547939,4533,0
537853207,0.124918014,-0.48260334,0.0030365384,4486,0,0.5635395,-0.9679625,-6.124707,4486,0
537857717,-0.53245604,0.19100487,-0.051422518,4510,0,-1.3879858,-0.3416202,-17.389717,4510,0
537862226,0.3051748,-0.3060579,0.04374468,4509,0,1.2273855,0.68148726,-2.2825382,4509,0
537866736,-0.48627335,-0.12963212,-0.044932764,4510,0,-1.2040635,-1.9198773,-16.67492,4510,0
537871246,-0.06793906,0.15054187,0.016633932,4510,0,0.1727873,1.9186102,-8.257783,4510,0
537875755,-0.15198062,-0.49353644,0.0043884492,4509,0,0.21259357,-1.5741279,-7.0026445,4509,0
537880267,-0.44180447,0.38862163,-0.034312703,4512,0,-1.3957875,0.43033007,-19.060907,4512,0
537884774,0.03457386,-0.3667579,0.05098001,4507,0,1.226579,0.5007643,0.0691837,4507,0
537889284,-0.5220009,0.024864323,-0.051152393,4510,0,-1.2987206,-1.6113598,-18.978645,4510,0
537893793,-0.031216087,0.2822734,0.029559562,4509,0,0.39511952,2.0893922,-7.414235,4509,0
537898302,-0.43407023,-0.4911584,-0.0010839422,4509,0,-0.041683238,-2.15204,-6.6783614,4509,0
537902816,-0.219952,0.6419656,-0.028976638,4514,0,-1.2869679,1.0977728,-20.56948,4514,0
537907322,-0.09867721,-0.30514392,0.06317493,4506,0,1.1610026,0.6761795,2.2019222,4506,0
537911835,-0.5239274,0.12082501,-0.04005181,4513,0,-1.4542402,-1.6645197,-20.38242,4513,0
537916341,0.040883474,0.57562804,0.028670954,4506,0,0.13707265,2.0485156,-8.542243,4506,0
537920850,-0.3939056,-0.4681217,0.024999663,4509,0,0.21842879,-1.4982342,-3.7368166,4509,0
537925360,-0.15925777,0.73749006,-0.02995877,4510,0,-1.1636568,0.6218148,-22.766642,4510,0
537929869,0.00891098,0.069689825,0.047810644,4509,0,0.6148687,1.0583745,1.1637158,4509,0
537934390,-0.5342624,0.056320507,-0.008775739,4521,0,-1.2417855,-1.8261206,-16.080025,4521,0
537938888,0.28662223,0.7615407,0.0074619977,4498,0,-0.08519121,2.102508,-12.944039,4498,0
537943398,-0.3208869,-0.20809008,0.033930693,4510,0,0.3332157,-0.8214106,-1.3338971,4510,0
537947907,-0.20714998,0.6462956,-0.009849142,4509,0,-0.83741426,-0.039167598,-21.064455,4509,0
537952417,0.33253634,0.46968678,-0.00247089,4510,0,-0.0071163494,0.8812212,-3.3010526,4510,0
537956929,-0.5203783,-0.08097107,0.025836099,4512,0,-0.22988868,-0.937461,-9.749895,4512,0
537961436,0.23702103,0.9567036,-0.022810178,4507,0,-0.8245439,0.6039729,-19.06846,4507,0
537965945,0.05960704,0.064668715,0.014950195,4509,0,0.58409667,0.3351548,1.8716509,4509,0
537970455,-0.3646208,0.36290827,-0.009576751,4510,0,-0.9228553,-1.0462011,-18.471725,4510,0
537974964,0.4003304,0.8855513,-0.030997345,4509,0,0.026761062,1.4065828,-10.815349,4509,0
537979474,-0.2646119,-0.19438112,0.024314512,4510,0,0.52309847,-0.73239976,-1.3687148,4510,0
537983984,-0.004365718,0.871657,-0.07066625,4510,0,-1.3946956,-0.6779058,-22.122221,4510,0
537988494,0.32260862,0.3826512,0.011397751,4510,0,1.0180165,1.7240924,-0.743062,4510,0
537993003,-0.42937168,0.029893633,-0.022714827,4509,0,-0.9198391,-2.0741215,-12.35713,4509,0
537997512,0.37968633,1.008474,-0.05126562,4509,0,-0.3934893,1.4065312,-16.82133,4509,0
538002022,-0.08340751,-0.13428871,0.025965007,4510,0,1.0904677,-0.017131984,1.739578,4510,0
538006531,-0.17731744,0.582721,-0.08304037,4509,0,-1.6859592,-1.6263239,-20.527355,4509,0
538011041,0.468702,0.6444725,0.0049253143,4510,0,0.705719,2.443245,-6.066708,4510,0
538015550,-0.42437676,-0.15217671,-0.0047264937,4509,0,-0.31645396,-2.0654697,-6.4448233,4509,0
538020060,0.2527641,0.95907867,-0.074231185,4510,0,-0.9256348,0.48698115,-19.728212,4510,0
538024569,0.1266325,0.03305407,0.035336602,4509,0,1.3008076,1.116035,0.70861816,4509,0
538029079,-0.38439128,0.28299582,-0.055263605,4510,0,-1.3042784,-2.3726676,-16.281898,4510,0
538033588,0.5233109,0.81617117,-0.024452597,4509,0,0.34106156,2.1256542,-11.128812,4509,0
538038098,-0.35512006,-0.21813996,0.0001792293,4510,0,0.21880169,-1.2617265,-2.7500324,4510,0
538042608,-0.008047014,0.6807496,-0.06744528,4510,0,-1.0818894,-0.63603973,-19.168644,4510,0
538047117,0.32986024,0.32662857,0.021123258,4509,0,1.0038314,1.640511,-4.1236644,4509,0
538051627,-0.42047113,-0.047069933,-0.039764874,4510,0,-0.6402843,-2.0387108,-9.470416,4510,0
538056136,0.30170548,0.71975434,-0.0354051,4509,0,-0.29113716,1.3037803,-15.983758,4509,0
538060646,-0.14119093,-0.023883164,0.017350296,4510,0,0.4428629,-0.1936976,-3.1127334,4510,0
538065162,-0.1046453,0.20529582,-0.06546611,4516,0,-0.86189413,-1.3873358,-12.848741,4516,0
538069665,0.25827572,0.3891043,0.00534516,4503,0,0.57678026,1.6023918,-11.557878,4503,0
538074174,-0.33348587,0.009883004,-0.003764395,4509,0,-0.49484387,-1.3108879,-6.1525664,4509,0
538078684,0.22032516,0.15201141,-0.04719527,4510,0,0.10221107,0.06964693,-10.767108,4510,0
538083193,-0.06744169,0.18350619,-0.010206969,4509,0,0.11567767,0.3734332,-12.578804,4509,0
538087703,-0.2813996,0.073304616,-0.009963887,4510,0,-0.4711609,-1.0585266,-5.4923797,4510,0
538092212,0.44435912,-0.076894216,-0.016374027,4509,0,0.58095086,0.52726066,-10.770184,4509,0
538096722,-0.47736245,0.2465465,-0.039554495,4510,0,-0.72555393,-0.7867532,-13.565699,4510,0
538101231,0.13533954,-0.11146591,0.009874771,4509,0,0.63222665,0.6136515,-2.3487778,4509,0
538105741,0.0029650908,-0.11717743,-0.0504093,4510,0,-0.13996987,-0.84577954,-15.38039,4510,0
538110250,-0.40919515,0.26609,-0.031737793,4509,0,-0.57113975,-0.18047927,-9.702003,4509,0
538114760,0.3970093,-0.402094,0.007357263,4510,0,0.8192381,0.14962989,-3.2601678,4510,0
538119269,-0.62775546,0.09075063,-0.06544512,4509,0,-1.0933223,-1.2664827,-18.627394,4509,0
538123779,0.19170296,0.04121262,0.013758607,4510,0,0.34076196,1.2762676,-3.4255474,4510,0
538128289,-0.120897636,-0.534199,-0.04506734,4510,0,0.30098826,-1.4638613,-8.98171,4510,0
538132798,-0.5759177,0.31577376,-0.03709656,4509,0,-1.090202,0.20144969,-17.066536,4509,0
538137308,0.5928724,-0.35260925,0.00999519,4510,0,0.7677413,0.5293621,0.8838877,4510,0
538141825,-0.8302883,-0.33781028,-0.066724375,4517,0,-0.95211476,-1.7986957,-16.983805,4517,0
538146327,0.17479452,0.37509257,0.013755938,4502,0,-0.46875197,1.7964435,-10.900593,4502,0
538150836,0.07714464,-0.7643916,-0.047290742,4509,0,0.75193685,-1.4206219,0.9410554,4509,0
538155346,-0.8004784,0.14125755,-0.033288933,4510,0,-1.5321063,-0.20975506,-23.125795,4510,0
538159863,0.71584415,0.10513539,-0.003140917,4517,0,0.55765086,1.0964984,-1.2318972,4517,0
538164365,-0.63024616,-0.82281035,-0.050021768,4502,0,-0.0029174946,-1.5160373,-7.2954135,4502,0
538168874,-0.25867954,0.60090965,-0.014076514,4509,0,-1.4402611,0.2890288,-21.731504,4509,0
538173389,0.54268044,-0.46575573,-0.0160742,4515,0,1.2679721,0.26333424,6.1697803,4515,0
538177893,-0.7946,-0.36527714,-0.03363292,4504,0,-1.4635328,-1.0717636,-19.163298,4504,0
538182403,0.30721065,0.63895476,-0.030814188,4510,0,-0.124674976,1.2835287,-12.265443,4510,0
538186913,0.08788723,-0.84956,-0.0069353823,4510,0,0.7783414,-0.030209437,3.3362203,4510,0
538191430,-0.6853742,0.25800183,-0.05006412,4517,0,-2.2008014,-1.783191,-24.817333,4517,0
538195932,0.6950697,0.29348707,-0.021104755,4502,0,0.67463213,2.0015244,-1.7963051,4502,0
538200441,-0.40890032,-0.7754609,0.0025673024,4509,0,-0.3707444,-1.1764137,-5.2868633,4509,0
