timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
533345859,533345176,-0.48632902,0.08893274,-10.012442
533395441,533394782,-0.95726836,-0.31437755,-11.866035
533445035,533444389,-0.30769914,0.4497595,-8.499502
533494652,533493991,-0.5154527,-0.57486504,-9.059868
533548763,533548106,-0.4961308,-0.15851323,-9.081432
533598436,533597711,-0.66120005,-0.14514668,-9.54097
533643470,533642806,-0.5176838,-0.031849105,-9.459576
533693094,533692411,-0.68303305,-0.19652782,-10.701237
533747216,533746543,-0.4161697,-0.4411446,-8.609063
533796778,533796131,-0.69839907,0.37171122,-11.310186
533846392,533845736,-0.7087341,-0.40147007,-9.7424135
533896009,533895351,-0.26893693,0.12382728,-8.367351
533945644,533944946,-0.2407083,-0.32609522,-9.544905
533995204,533994552,-0.49373367,0.11391342,-9.8607435
534049348,534048665,-0.53948134,-0.36229965,-8.426187
534098919,534098270,-0.7269534,0.19015208,-11.199661
534144027,534143365,-0.4951547,0.02033173,-10.941348
534193620,534192970,-0.2490262,-0.0034937114,-9.662583
534247737,534247088,-0.35594997,0.20649856,-9.741196
534297361,534296690,-0.6762436,-0.20904584,-10.689507
534346942,534346295,-0.52405787,0.43033922,-10.568446
534396564,534395900,-0.70178854,-0.4444819,-10.118204
534446176,534445522,-0.5284346,0.53276867,-10.717763
534495756,534495110,-0.6608618,-0.20784305,-10.89575
534545397,534544714,-0.42616218,0.33294624,-9.1671715
534594971,534594319,-0.85997427,-0.14193183,-11.430582
534644573,534643924,-0.39350924,0.20749831,-9.324174
534694197,534693529,-0.5432836,-0.18471934,-11.68623
534748301,534747644,-0.54123795,-0.3645542,-10.012321
534797934,534797248,-0.6616298,0.28653672,-11.713362
534847509,534846853,-0.3281399,0.3056944,-8.896735
534897115,534896458,-0.5288142,-0.7401766,-9.783845
534942209,534941555,-0.27527252,-0.5490152,-8.92942
534996310,534995668,-0.27719614,0.15510002,-9.600695
535045951,535045273,-0.4544381,0.22104499,-8.147976
535095555,535094878,-0.4790195,0.010427485,-8.612225
535145164,535144482,-0.16693944,0.10642477,-9.07655
535194743,535194096,-0.18299177,-0.20827052,-10.028273
535244388,535243692,-0.5520186,-0.51510113,-10.987024
535298483,535297807,-0.33657908,0.5834746,-7.831664
535348078,535347412,-0.44574034,0.063569516,-7.497852
535393160,535392507,-0.33704036,0.40694457,-8.510446
535442786,535442111,-0.033568304,-0.08532855,-7.925547
535496932,535496230,0.02869467,0.05700758,-8.690171
535546498,535545831,-0.2539291,-0.30617717,-9.931614
535596085,535595436,-0.61654323,-0.02589268,-10.827056
535645709,535645051,-0.343155,0.0733958,-8.526772
535695295,535694646,-0.33526504,-0.24535571,-8.993327
535744940,535744250,-0.39102268,-0.077219814,-11.04114
535799020,535798365,-0.27654356,-0.07110345,-9.844231
535848621,535847970,-0.26778528,0.38445005,-10.793553
535898226,535897574,-0.28049955,-0.14405364,-9.846893
535943328,535942672,-0.2908426,-0.17111075,-9.880061
535997494,535996791,-0.29253381,0.07095653,-11.12303
536047057,536046403,-0.3180933,-0.3300403,-9.232665
536096645,536095994,-0.35963434,0.0014724002,-9.635573
536146263,536145599,-0.5499922,-0.7046914,-10.563056
536195870,536195207,-0.4174896,-0.23077483,-11.246331
536245498,536244808,0.12173,0.23310032,-8.87407
536295072,536294413,-0.13632943,-0.287285,-8.635958
536349178,536348528,-0.17794639,0.4611169,-9.135974
536398783,536398136,-0.027854128,-0.29930288,-8.532535
536443887,536443228,-0.3994535,0.018525556,-10.054098
536498004,536497342,-0.17364272,-0.26171687,-8.68287
536547616,536546947,-0.3541174,-0.35285488,-11.243807
536597237,536596553,-0.19947146,-0.28608492,-10.549376
536646824,536646157,-0.18414676,-0.122765,-8.130714
536696439,536695761,-0.33541223,-0.55468875,-8.214084
536746020,536745366,-0.39661473,-0.29421633,-10.069339
536795625,536794973,-0.16932218,0.22008604,-8.479644
536849781,536849088,-0.41906485,-0.2771057,-10.203946
536894824,536894181,-0.39649686,-0.3397033,-8.892641
536944468,536943785,-0.59676343,-0.10553571,-11.618278
536994074,536993403,-0.30136374,-0.089588806,-8.670664
537048154,537047505,-0.60214317,-0.010440005,-10.778235
537097775,537097120,-0.22681502,0.3138439,-9.347087
537147395,537146714,0.10267214,0.5811877,-7.4343524
537196991,537196319,-0.044351745,-0.42707625,-8.887493
537246580,537245924,-0.21753031,-0.23992722,-11.21613
537296186,537295529,-0.24994986,-0.37929836,-9.232304
537345778,537345134,-0.37041944,-0.05025176,-10.9822035
537395403,537394746,-0.44639128,-0.12073551,-9.90413
537444999,537444343,-0.15925433,0.030302327,-9.383117
537494604,537493951,0.23026857,-0.07044962,-8.261927
537548712,537548063,0.15370384,0.3575875,-9.479285
537598313,537597668,-0.03375335,-0.48088947,-8.389209
537647920,537647272,-0.36102426,-0.10320305,-11.091145
537697532,537696877,-0.19124629,0.43926194,-11.511608
