timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
528998553,528997976,0.014251372,0.030959304,-0.02176437,0.48414013,0.0,0.0,0.0,-1.0
529048155,529047581,0.027868925,-0.027569432,-0.021214738,0.49687394,0.0,0.0,0.0,-1.0
529096258,529095683,0.032388423,-0.03913674,-0.022841927,0.50774544,0.0,0.0,0.0,-1.0
529145854,529145288,0.0022061921,-0.03879289,-0.02978597,0.51860654,0.0,0.0,0.0,-1.0
529198477,529197903,0.05515933,-0.042971797,-0.03135386,0.5209333,0.0,0.0,0.0,-1.0
529246573,529246001,-0.016281001,-0.07123465,-0.029395018,0.52863294,0.0,0.0,0.0,-1.0
529296174,529295606,-0.18583104,-0.10353449,-0.015305145,0.5382188,0.0,0.0,0.0,-1.0
529348793,529348217,0.061019924,0.04777853,-0.015705865,0.547835,0.0,0.0,0.0,-1.0
529396889,529396319,0.08084397,-0.00057136104,-0.017704975,0.55201626,0.0,0.0,0.0,-1.0
529446492,529445924,0.0072143856,-0.013366572,-0.020971661,0.5539617,0.0,0.0,0.0,-1.0
529496107,529495529,0.06997444,-0.008142943,-0.020305675,0.5435738,0.0,0.0,0.0,-1.0
529548711,529548140,0.01558643,0.001994694,-0.020874994,0.5402802,0.0,0.0,0.0,-1.0
529598315,529597747,0.033521533,-0.016541827,-0.013964803,0.5303359,0.0,0.0,0.0,-1.0
529646419,529645847,0.0047266213,0.024017302,-0.013675455,0.52008474,0.0,0.0,0.0,-1.0
529699025,529698458,0.043616246,0.017947327,-0.014457144,0.5110386,0.0,0.0,0.0,-1.0
529747151,529746568,-0.028630788,-0.023775393,-0.01346141,0.5154384,0.0,0.0,0.0,-1.0
529796735,529796167,0.080130145,-0.059884697,-0.011058735,0.5177696,0.0,0.0,0.0,-1.0
529846338,529845770,0.07954808,-0.08736344,-0.005380819,0.52284545,0.0,0.0,0.0,-1.0
529897466,529896878,-0.09970927,-0.001487331,-0.013889533,0.5259117,0.0,0.0,0.0,-1.0
529947055,529946483,0.20136343,0.015789185,-0.005776135,0.52616936,0.0,0.0,0.0,-1.0
529996664,529996088,0.023984563,-0.019695753,-0.012178553,0.52866596,0.0,0.0,0.0,-1.0
530049278,530048699,0.031239063,0.01641377,-0.011668797,0.53359956,0.0,0.0,0.0,-1.0
530098889,530098304,-0.007264796,-0.013190043,-0.009022581,0.52669096,0.0,0.0,0.0,-1.0
530148477,530147909,-0.023401644,-0.03180412,-0.011361053,0.5333726,0.0,0.0,0.0,-1.0
530195077,530194508,-0.012893499,-0.04165377,-0.0108378,0.54654837,0.0,0.0,0.0,-1.0
530247712,530247135,0.014762851,0.016861983,-0.0049637198,0.5442289,0.0,0.0,0.0,-1.0
530297306,530296724,-0.014067727,-0.018232292,-0.0066132103,0.55668914,0.0,0.0,0.0,-1.0
530345404,530344826,-0.009880859,0.008197479,-0.0072321473,0.5623724,0.0,0.0,0.0,-1.0
530394998,530394431,0.07285773,0.042930383,-0.007820857,0.56295013,0.0,0.0,0.0,-1.0
530447621,530447042,0.0010168551,-0.010520782,-0.011681722,0.5713204,0.0,0.0,0.0,-1.0
530497220,530496647,0.03109284,0.04884045,-0.012845018,0.57242125,0.0,0.0,0.0,-1.0
530545319,530544752,-0.00034766836,0.007972004,-0.015943477,0.57339305,0.0,0.0,0.0,-1.0
530597931,530597360,0.02438842,0.018249463,-0.019607352,0.57938385,0.0,0.0,0.0,-1.0
530647537,530646965,0.023283225,-0.00091847964,-0.018944912,0.5754953,0.0,0.0,0.0,-1.0
530695651,530695071,0.01552131,-0.014910954,-0.024565514,0.57793325,0.0,0.0,0.0,-1.0
530748246,530747678,0.016500685,0.02396343,-0.025825636,0.57992995,0.0,0.0,0.0,-1.0
530797851,530797283,0.021396985,-0.020420678,-0.027705077,0.5749548,0.0,0.0,0.0,-1.0
530845964,530845389,0.04173868,-0.015485548,-0.027224727,0.5792514,0.0,0.0,0.0,-1.0
530897087,530896516,-0.0009860017,0.05426784,-0.028238034,0.5737603,0.0,0.0,0.0,-1.0
530945162,530944595,0.10545424,0.010725647,-0.02686377,0.5772829,0.0,0.0,0.0,-1.0
530997790,530997207,-0.08853861,0.03627007,-0.028033996,0.56089765,0.0,0.0,0.0,-1.0
531045894,531045308,0.08972926,0.059396014,-0.028471252,0.52087986,0.0,0.0,0.0,-1.0
531098491,531097920,-0.17643782,-0.03206655,-0.02817745,0.5069272,0.0,0.0,0.0,-1.0
531148104,531147525,0.05140242,0.020793023,-0.027427308,0.4934858,0.0,0.0,0.0,-1.0
531196208,531195630,0.06933093,0.058676854,-0.025104636,0.46020374,0.0,0.0,0.0,-1.0
531245798,531245232,0.044247244,0.038558602,-0.02450451,0.44537237,0.0,0.0,0.0,-1.0
531298429,531297843,0.05393106,0.12283951,-0.022113895,0.4059185,0.0,0.0,0.0,-1.0
531348033,531347462,0.0051489556,0.0706056,-0.029029807,0.40847847,0.0,0.0,0.0,-1.0
531396119,531395553,0.00626923,-0.15539807,-0.011513559,0.39800864,0.0,0.0,0.0,-1.0
531445721,531445155,-0.03371722,-0.09689915,-0.004293448,0.39762416,0.0,0.0,0.0,-1.0
531498340,531497766,0.0025248867,-0.006266661,-0.009127065,0.40581912,0.0,0.0,0.0,-1.0
531546449,531545868,-0.043570895,-0.025876993,-0.019534161,0.43217444,0.0,0.0,0.0,-1.0
531596051,531595473,0.013348924,0.09096912,-0.016239567,0.4531629,0.0,0.0,0.0,-1.0
531648651,531648084,-0.008634005,0.01175401,-0.017203204,0.47810638,0.0,0.0,0.0,-1.0
531696762,531696186,-0.008080585,-0.0040231687,-0.017125256,0.5045163,0.0,0.0,0.0,-1.0
531746360,531745791,-0.027207835,-0.03248592,-0.02036337,0.5346404,0.0,0.0,0.0,-1.0
531798970,531798402,-0.0015800787,0.011782629,-0.016005112,0.56971633,0.0,0.0,0.0,-1.0
531847071,531846504,0.02997181,0.047160544,-0.013605236,0.5907174,0.0,0.0,0.0,-1.0
531896694,531896109,0.07895968,-0.0031572275,-0.0114857685,0.613726,0.0,0.0,0.0,-1.0
531946297,531945714,-0.061909374,-0.007178701,-0.021258932,0.59637725,0.0,0.0,0.0,-1.0
531997405,531996822,0.03184653,0.00346659,-0.02368407,0.57785356,0.0,0.0,0.0,-1.0
532046995,532046428,0.039164275,0.013146035,-0.027352616,0.563516,0.0,0.0,0.0,-1.0
532096610,532096032,0.08624651,-0.08190253,-0.032056656,0.56247866,0.0,0.0,0.0,-1.0
532149210,532148644,0.10408743,-0.002578882,-0.033342853,0.55748916,0.0,0.0,0.0,-1.0
532197312,532196745,0.014692581,-0.01208493,-0.038111698,0.5539981,0.0,0.0,0.0,-1.0
532246923,532246350,-0.0488443,0.010422363,-0.044756904,0.54900813,0.0,0.0,0.0,-1.0
532295024,532294452,0.09583219,0.0066220597,-0.03922035,0.54071575,0.0,0.0,0.0,-1.0
532349140,532348573,0.013054225,-0.039147597,-0.036625303,0.5359176,0.0,0.0,0.0,-1.0
532398744,532398176,0.048343908,-0.035138033,-0.029398002,0.53278136,0.0,0.0,0.0,-1.0
532446844,532446274,0.15200025,0.007939985,-0.031040665,0.53065765,0.0,0.0,0.0,-1.0
532497961,532497394,-0.072024405,-0.007495724,-0.025975967,0.5376208,0.0,0.0,0.0,-1.0
532547568,532546987,-0.07413553,-0.0397054,-0.031187577,0.5403048,0.0,0.0,0.0,-1.0
532597160,532596592,-0.07806182,-0.03193418,-0.038714074,0.53185135,0.0,0.0,0.0,-1.0
532645264,532644694,-0.05247075,-0.057531707,-0.042030215,0.526876,0.0,0.0,0.0,-1.0
532696388,532695802,0.07383146,0.02662362,-0.040717386,0.51929,0.0,0.0,0.0,-1.0
532747484,532746914,0.070689246,0.016202638,-0.040041193,0.51985604,0.0,0.0,0.0,-1.0
532795584,532795014,0.08230026,0.025465386,-0.045685865,0.5226022,0.0,0.0,0.0,-1.0
532848193,532847627,0.03533253,0.079006344,-0.046175037,0.53018916,0.0,0.0,0.0,-1.0
532897801,532897228,0.1457007,0.032562315,-0.046331733,0.53584546,0.0,0.0,0.0,-1.0
532945907,532945330,0.06758876,0.01648893,-0.03273717,0.53890926,0.0,0.0,0.0,-1.0
532995502,532994935,0.07656306,0.031619143,-0.029246844,0.5444027,0.0,0.0,0.0,-1.0
533048128,533047561,-0.024541683,0.026005836,-0.026730679,0.553916,0.0,0.0,0.0,-1.0
533097722,533097151,0.044117514,-0.0032841135,-0.025772862,0.5638965,0.0,0.0,0.0,-1.0
533145820,533145253,0.09455031,0.0022226458,-0.021979092,0.5675342,0.0,0.0,0.0,-1.0
533196951,533196370,-0.0717425,-0.06308262,-0.016031452,0.5800169,0.0,0.0,0.0,-1.0
533248037,533247470,-0.011633919,-0.02723666,-0.017766023,0.5882005,0.0,0.0,0.0,-1.0
533296139,533295571,0.045724556,0.010591173,-0.0133545855,0.5879842,0.0,0.0,0.0,-1.0
533345744,533345176,-3.657253e-05,0.01333967,-0.014570415,0.5835505,0.0,0.0,0.0,-1.0
533398355,533397788,0.055749238,-0.06617493,-0.014027658,0.58281785,0.0,0.0,0.0,-1.0
533446468,533445890,-0.068899624,0.01530434,-0.017634643,0.5846655,0.0,0.0,0.0,-1.0
533496074,533495495,0.09867152,0.041716654,-0.013344563,0.5784138,0.0,0.0,0.0,-1.0
533548684,533548106,0.00457783,0.0039908756,-0.017035373,0.585405,0.0,0.0,0.0,-1.0
533598289,533597711,-0.010230687,-0.029526217,-0.017219625,0.59105295,0.0,0.0,0.0,-1.0
533646385,533645812,-0.0073340856,-0.044794507,-0.020016141,0.5926319,0.0,0.0,0.0,-1.0
533695985,533695418,0.035848282,-0.055677366,-0.020731833,0.59672374,0.0,0.0,0.0,-1.0
533748602,533748029,0.15611507,0.040007852,-0.020640034,0.5887425,0.0,0.0,0.0,-1.0
533796699,533796131,-0.008164526,-0.03450732,-0.022340612,0.59740645,0.0,0.0,0.0,-1.0
533846310,533845736,0.087186806,-0.03633726,-0.019610165,0.5991317,0.0,0.0,0.0,-1.0
533898923,533898347,0.10381753,-0.01211864,-0.023236059,0.59585387,0.0,0.0,0.0,-1.0
533947017,533946449,0.13224113,0.01034094,-0.02392036,0.59799623,0.0,0.0,0.0,-1.0
533996622,533996054,0.03125322,0.021383563,-0.022330582,0.61061674,0.0,0.0,0.0,-1.0
534046236,534045659,-0.04183333,0.0082743615,-0.015833938,0.6244573,0.0,0.0,0.0,-1.0
534098837,534098270,-0.031240255,-0.060953133,-0.008497788,0.6196654,0.0,0.0,0.0,-1.0
534146945,534146378,0.06396211,0.0067849956,-0.0047351713,0.62887895,0.0,0.0,0.0,-1.0
534196545,534195976,-0.049738843,0.015034885,-0.00012601695,0.6236394,0.0,0.0,0.0,-1.0
534249165,534248592,-0.093927756,0.042248942,0.0044065947,0.62731194,0.0,0.0,0.0,-1.0
534297270,534296690,0.024284735,-0.016557377,0.004064616,0.6213615,0.0,0.0,0.0,-1.0
534346863,534346295,-0.088803075,-0.0051648295,0.005099661,0.61313945,0.0,0.0,0.0,-1.0
534394969,534394397,-0.036902394,-0.0031190675,0.0059560193,0.61069864,0.0,0.0,0.0,-1.0
534447604,534447007,-0.091431834,-0.031932626,-0.0038407785,0.60607564,0.0,0.0,0.0,-1.0
534497179,534496612,0.038021382,-0.028374655,-0.0010011488,0.59476227,0.0,0.0,0.0,-1.0
534546795,534546217,-0.055611465,0.03369962,-0.008361901,0.6009244,0.0,0.0,0.0,-1.0
534597892,534597325,0.013873206,-0.04946684,-0.014694097,0.5886403,0.0,0.0,0.0,-1.0
534647504,534646938,0.026627747,-0.0039225975,-0.021839937,0.5845839,0.0,0.0,0.0,-1.0
534697104,534696537,-0.0070530646,-0.036356434,-0.0186535,0.5765516,0.0,0.0,0.0,-1.0
534745210,534744637,-0.044585932,0.027580973,-0.01790678,0.57901233,0.0,0.0,0.0,-1.0
534797819,534797248,-0.017755924,-0.061403878,-0.01939981,0.5711012,0.0,0.0,0.0,-1.0
534847427,534846853,-0.09861368,-0.020240156,-0.025661398,0.5628054,0.0,0.0,0.0,-1.0
534895522,534894955,0.063774325,0.04560073,-0.023162093,0.5441348,0.0,0.0,0.0,-1.0
534945126,534944560,0.04850101,0.016928371,-0.018289125,0.5454255,0.0,0.0,0.0,-1.0
534996236,534995668,0.00934081,0.021778412,-0.015675465,0.54135734,0.0,0.0,0.0,-1.0
535047346,535046779,0.08581198,0.071335174,-0.014927454,0.5337456,0.0,0.0,0.0,-1.0
535095464,535094878,0.052180085,0.021144424,-0.008648851,0.52472454,0.0,0.0,0.0,-1.0
535148059,535147489,-0.0076364614,-0.036738466,-0.007941291,0.5247194,0.0,0.0,0.0,-1.0
535197663,535197093,0.090378694,-0.039902978,-0.015309531,0.52482766,0.0,0.0,0.0,-1.0
535245763,535245195,0.16652077,0.060002517,-0.011485045,0.52904874,0.0,0.0,0.0,-1.0
535298401,535297807,0.0019282906,0.06968551,-0.017948665,0.52467006,0.0,0.0,0.0,-1.0
535347992,535347412,0.015259492,-0.007160263,-0.014229024,0.5383388,0.0,0.0,0.0,-1.0
535396088,535395513,-0.005351807,-0.06046248,-0.012625525,0.5275378,0.0,0.0,0.0,-1.0
535445688,535445118,0.00526228,-0.053821232,-0.0061687343,0.53713334,0.0,0.0,0.0,-1.0
535496802,535496230,0.0013385685,0.018298129,-0.009165659,0.5449963,0.0,0.0,0.0,-1.0
535546418,535545831,0.06226258,0.09251637,-0.0035427115,0.5511582,0.0,0.0,0.0,-1.0
535596004,535595436,-0.066615105,0.01963853,-0.003120402,0.5593251,0.0,0.0,0.0,-1.0
535648615,535648047,0.008053529,0.096938334,-0.009325021,0.5608182,0.0,0.0,0.0,-1.0
535698224,535697652,0.11324708,-0.013753528,-0.005950757,0.5494727,0.0,0.0,0.0,-1.0
535746327,535745760,0.08862061,-0.057116866,-0.005574576,0.56198496,0.0,0.0,0.0,-1.0
535795934,535795358,0.001235081,0.027218532,-0.004714571,0.56933326,0.0,0.0,0.0,-1.0
535848540,535847970,-0.06868662,-0.00436269,-0.001129359,0.56727344,0.0,0.0,0.0,-1.0
535896656,535896075,-0.12539114,-0.005958848,-0.0009899882,0.5712899,0.0,0.0,0.0,-1.0
535946243,535945676,-0.0058462373,0.02859709,-0.0017313547,0.56465954,0.0,0.0,0.0,-1.0
535998854,535998287,-0.1394061,-0.011777633,-0.0063332845,0.56511796,0.0,0.0,0.0,-1.0
536046975,536046403,-0.0037110876,0.03350079,-0.009684035,0.5583325,0.0,0.0,0.0,-1.0
536096571,536095994,-0.009642987,0.030393682,-0.013705921,0.5577226,0.0,0.0,0.0,-1.0
536146167,536145599,0.12827992,0.020867122,-0.013266319,0.5524002,0.0,0.0,0.0,-1.0
536198788,536198210,-0.05861173,-0.0076082656,-0.016515994,0.56057334,0.0,0.0,0.0,-1.0
536246888,536246312,-0.056821715,0.058350794,-0.017923443,0.5622017,0.0,0.0,0.0,-1.0
536296483,536295916,0.19399418,0.085822664,-0.015090494,0.55008996,0.0,0.0,0.0,-1.0
536349098,536348528,-0.07616914,-0.018597318,-0.012506089,0.552388,0.0,0.0,0.0,-1.0
536398707,536398136,0.099881105,0.048178628,-0.0070209,0.5498367,0.0,0.0,0.0,-1.0
536446808,536446242,-0.001483939,0.017689038,-0.0039447946,0.54510826,0.0,0.0,0.0,-1.0
536494920,536494336,-0.059612427,0.009221429,-0.0051556495,0.5459477,0.0,0.0,0.0,-1.0
536547516,536546947,0.06695351,-0.012389007,0.00038666092,0.53473437,0.0,0.0,0.0,-1.0
536597128,536596553,-0.009194251,-0.04515127,0.0046311216,0.54518604,0.0,0.0,0.0,-1.0
536646742,536646157,0.0026218789,0.032256976,-0.0028177956,0.54487836,0.0,0.0,0.0,-1.0
536696334,536695761,0.10926811,0.05665741,-0.0056362483,0.53902495,0.0,0.0,0.0,-1.0
536747442,536746869,-0.04758468,-0.0135976095,-0.008233584,0.5440886,0.0,0.0,0.0,-1.0
536797047,536796475,-0.02837894,0.0444545,-0.016421713,0.54810435,0.0,0.0,0.0,-1.0
536845150,536844576,-0.012010945,0.051454846,-0.020412127,0.5506362,0.0,0.0,0.0,-1.0
536897754,536897187,-0.0011646312,-0.01549693,-0.020635631,0.54906225,0.0,0.0,0.0,-1.0
536947359,536946792,-0.054068986,-0.030571729,-0.022236379,0.56197006,0.0,0.0,0.0,-1.0
536995466,536994893,0.008940841,0.013034625,-0.019131105,0.5688486,0.0,0.0,0.0,-1.0
537048074,537047505,0.11489037,-0.030150875,-0.02000543,0.5634942,0.0,0.0,0.0,-1.0
537097691,537097120,0.10905977,-0.03355606,-0.020066245,0.57723045,0.0,0.0,0.0,-1.0
537147301,537146714,-0.069496036,0.04788105,-0.019960353,0.57697415,0.0,0.0,0.0,-1.0
537196887,537196319,0.014786518,0.08494835,-0.016447656,0.57281446,0.0,0.0,0.0,-1.0
537244988,537244421,-0.0084319785,0.08738734,-0.020728558,0.5824802,0.0,0.0,0.0,-1.0
537297615,537297032,-0.0041396404,0.08283655,-0.025409065,0.5907591,0.0,0.0,0.0,-1.0
537345702,537345134,0.09431191,0.042700782,-0.029315552,0.57823366,0.0,0.0,0.0,-1.0
537398312,537397745,0.117584854,-0.023315953,-0.029019557,0.5808945,0.0,0.0,0.0,-1.0
537447923,537447350,-0.04952936,-0.037424374,-0.031708285,0.5812432,0.0,0.0,0.0,-1.0
537496022,537495452,0.011336588,0.023523068,-0.028648375,0.578271,0.0,0.0,0.0,-1.0
537545626,537545056,0.07382751,-0.022829145,-0.026236583,0.5807096,0.0,0.0,0.0,-1.0
537598237,537597668,0.08804332,0.07325478,-0.025767636,0.58819973,0.0,0.0,0.0,-1.0
537647840,537647272,0.10918603,0.01225349,-0.026183687,0.5748583,0.0,0.0,0.0,-1.0
537697452,537696877,-0.07791119,-0.010350218,-0.027136423,0.575789,0.0,0.0,0.0,-1.0
537745553,537744979,-0.0061818534,-0.0012178536,-0.025034774,0.57197475,0.0,0.0,0.0,-1.0
537798158,537797591,-0.07651315,0.04379223,-0.020242471,0.562033,0.0,0.0,0.0,-1.0
537846260,537845692,0.025098188,0.083179265,-0.019553134,0.55384177,0.0,0.0,0.0,-1.0
537895878,537895301,0.036685713,-0.0028976938,-0.027486239,0.5565007,0.0,0.0,0.0,-1.0
537948474,537947907,0.06172974,0.012440238,-0.027901135,0.5422776,0.0,0.0,0.0,-1.0
537996582,537996009,0.048614588,-0.016399518,-0.019318828,0.5312403,0.0,0.0,0.0,-1.0
538046189,538045618,0.009222862,-0.08056119,-0.019804977,0.53078467,0.0,0.0,0.0,-1.0
538098793,538098225,0.039558366,-0.021631429,-0.01949455,0.529008,0.0,0.0,0.0,-1.0
538146893,538146327,0.10799862,-0.0074880607,-0.020374466,0.5277253,0.0,0.0,0.0,-1.0
538198006,538197435,-0.013931778,-0.07435157,-0.01892802,0.5432617,0.0,0.0,0.0,-1.0
538247625,538247040,-0.048579875,-0.047678225,-0.02063749,0.540803,0.0,0.0,0.0,-1.0
538298717,538298147,0.042593125,0.021610033,-0.016711893,0.5351765,0.0,0.0,0.0,-1.0
538346817,538346249,0.0070061646,-0.026200404,-0.015604602,0.54391056,0.0,0.0,0.0,-1.0
538396435,538395854,-0.08383379,-0.023938369,-0.016947212,0.5443112,0.0,0.0,0.0,-1.0
538449035,538448465,0.043320946,0.016066367,-0.01697614,0.5368946,0.0,0.0,0.0,-1.0
538497140,538496567,0.123196445,-0.009857725,-0.022979042,0.53939205,0.0,0.0,0.0,-1.0
538546738,538546171,0.010926061,-0.075443596,-0.023454498,0.5440852,0.0,0.0,0.0,-1.0
538596343,538595776,-0.017905662,-0.094589844,-0.021166483,0.5492872,0.0,0.0,0.0,-1.0
538647456,538646884,0.014069761,-0.032537844,-0.028638821,0.5575905,0.0,0.0,0.0,-1.0
538698576,538697992,-0.027589947,-0.035873335,-0.025154496,0.55998945,0.0,0.0,0.0,-1.0
538748173,538747597,-0.1000766,0.048806928,-0.031491168,0.5682875,0.0,0.0,0.0,-1.0
538799283,538798705,0.14743537,0.08859696,-0.030197231,0.5627458,0.0,0.0,0.0,-1.0
538847388,538846807,0.007442139,0.036715932,-0.033519257,0.5645129,0.0,0.0,0.0,-1.0
538896996,538896414,-0.03774845,-0.026259275,-0.03139493,0.56940824,0.0,0.0,0.0,-1.0
538945083,538944513,-0.03663,-0.05127204,-0.031916104,0.56935996,0.0,0.0,0.0,-1.0
538997695,538997124,0.023242844,0.008814953,-0.03324534,0.5582289,0.0,0.0,0.0,-1.0
539047302,539046729,0.022903917,-0.03144224,-0.033811692,0.5628919,0.0,0.0,0.0,-1.0
539095413,539094831,0.036090873,-0.021912307,-0.029771367,0.56745374,0.0,0.0,0.0,-1.0
539148009,539147442,-0.044692934,0.056106437,-0.02943233,0.57166964,0.0,0.0,0.0,-1.0
539197629,539197047,0.0007748392,0.07174837,-0.028233929,0.5750914,0.0,0.0,0.0,-1.0
539248727,539248158,0.010573906,0.00399496,-0.0284159,0.5821561,0.0,0.0,0.0,-1.0
539295320,539294753,-0.011683843,0.015855066,-0.02430165,0.5945807,0.0,0.0,0.0,-1.0
539347950,539347364,0.0026181657,-0.02110854,-0.01403736,0.5941038,0.0,0.0,0.0,-1.0
539397540,539396969,-0.057411045,-0.03251896,-0.013226122,0.6069273,0.0,0.0,0.0,-1.0
539445641,539445071,0.14588246,0.0378256,-0.009816376,0.5968711,0.0,0.0,0.0,-1.0
539495242,539494675,0.06765963,0.020592406,-0.008169857,0.60651124,0.0,0.0,0.0,-1.0
539547867,539547289,0.08803822,0.028447177,-0.0023847476,0.61060774,0.0,0.0,0.0,-1.0
539595956,539595389,0.03824031,0.05265194,-1.3311269e-06,0.6038825,0.0,0.0,0.0,-1.0
539645567,539644993,-0.036382567,-0.054197993,-0.002188704,0.60285926,0.0,0.0,0.0,-1.0
539698171,539697604,0.093923844,-0.024288585,-0.0020875942,0.5943917,0.0,0.0,0.0,-1.0
539747786,539747209,-0.1719387,-0.019595416,-0.016301956,0.5955467,0.0,0.0,0.0,-1.0
539795877,539795310,0.08749597,0.045065586,-0.019138249,0.59297144,0.0,0.0,0.0,-1.0
539848495,539847922,-0.06791318,-0.02314844,-0.018815514,0.585762,0.0,0.0,0.0,-1.0
539898108,539897527,0.12289752,0.04233068,-0.022867592,0.57694256,0.0,0.0,0.0,-1.0
539946197,539945628,0.013302215,-0.0026943244,-0.022415683,0.5800364,0.0,0.0,0.0,-1.0
539995799,539995233,-0.019269783,-0.02668724,-0.027751468,0.5746327,0.0,0.0,0.0,-1.0
540048417,540047844,0.014159184,-0.0033649118,-0.027544014,0.562774,0.0,0.0,0.0,-1.0
540096530,540095952,0.012366211,-0.035449658,-0.03183828,0.5615494,0.0,0.0,0.0,-1.0
540146118,540145550,-0.005491514,-0.021020068,-0.03779532,0.5631659,0.0,0.0,0.0,-1.0
540198742,540198161,0.081734315,-0.015036948,-0.040083416,0.56444526,0.0,0.0,0.0,-1.0
540248336,540247766,-0.08015662,0.038627848,-0.040191643,0.57301784,0.0,0.0,0.0,-1.0
540296452,540295868,0.058476333,-0.012407284,-0.036336217,0.58062315,0.0,0.0,0.0,-1.0
540346039,540345473,0.085963935,0.026268955,-0.0350758,0.5803067,0.0,0.0,0.0,-1.0
540398651,540398084,-0.028534118,0.025935797,-0.031357218,0.58923686,0.0,0.0,0.0,-1.0
540446752,540446185,0.015345325,0.023309331,-0.02872306,0.59012747,0.0,0.0,0.0,-1.0
540497862,540497293,-0.040102936,-0.034641586,-0.030074108,0.5977947,0.0,0.0,0.0,-1.0
540548987,540548401,-0.082280874,-0.026955038,-0.0265603,0.5901506,0.0,0.0,0.0,-1.0
540597081,540596506,-0.076708026,-0.04237888,-0.029389672,0.595666,0.0,0.0,0.0,-1.0
540646681,540646113,0.08147265,0.0684132,-0.028274292,0.5927781,0.0,0.0,0.0,-1.0
540696292,540695712,0.074198514,0.0013865995,-0.02522887,0.59523946,0.0,0.0,0.0,-1.0
540747392,540746820,-0.07255481,0.03419621,-0.025304127,0.60844547,0.0,0.0,0.0,-1.0
540796992,540796425,0.0849087,0.031929273,-0.029106356,0.6014582,0.0,0.0,0.0,-1.0
540846609,540846029,0.05070462,-0.004338401,-0.026167711,0.6101765,0.0,0.0,0.0,-1.0
540899214,540898641,0.031158438,0.029609926,-0.024571095,0.611539,0.0,0.0,0.0,-1.0
540948819,540948247,0.0058476618,0.012715355,-0.019192826,0.6059353,0.0,0.0,0.0,-1.0
540998427,540997850,0.0075779865,-0.0039278246,-0.019122574,0.6019961,0.0,0.0,0.0,-1.0
541045031,541044448,-0.03531077,-0.046110872,-0.019509729,0.5971789,0.0,0.0,0.0,-1.0
541097641,541097059,0.09623312,-0.0021987485,-0.015900198,0.5858416,0.0,0.0,0.0,-1.0
541147240,541146672,-0.05925128,-0.004952919,-0.010690762,0.5870097,0.0,0.0,0.0,-1.0
541196849,541196269,0.004335534,0.034217704,-0.0055945753,0.58445126,0.0,0.0,0.0,-1.0
541247949,541247383,-0.0333109,0.0394235,-0.0009959385,0.5799364,0.0,0.0,0.0,-1.0
541297571,541296981,0.023706257,0.030616775,0.006199119,0.5824282,0.0,0.0,0.0,-1.0
541347153,541346586,9.042456e-05,-0.034792583,0.006544451,0.5787709,0.0,0.0,0.0,-1.0
541395255,541394687,-0.16948937,-0.017828088,0.008217346,0.58335114,0.0,0.0,0.0,-1.0
541447865,541447298,0.019446658,-0.007961802,0.0063033546,0.57505065,0.0,0.0,0.0,-1.0
541498990,541498406,-0.09868602,-0.012177069,0.009539063,0.5713102,0.0,0.0,0.0,-1.0
541545573,541545004,-0.071949296,0.0109034795,0.016332058,0.5725215,0.0,0.0,0.0,-1.0
541598183,541597616,-0.029038511,0.026692964,0.018508924,0.56570584,0.0,0.0,0.0,-1.0
541647788,541647220,0.0547078,0.0024778722,0.01935175,0.56282365,0.0,0.0,0.0,-1.0
541695894,541695322,-0.02681315,-0.0055184825,0.020534651,0.5701499,0.0,0.0,0.0,-1.0
541745493,541744927,-0.09489598,0.011977161,0.017726213,0.5650112,0.0,0.0,0.0,-1.0
541795102,541794531,-0.041833434,0.058255363,0.016145663,0.56059223,0.0,0.0,0.0,-1.0
541847715,541847142,-0.055355962,0.009821169,0.016392523,0.575053,0.0,0.0,0.0,-1.0
541895822,541895248,-0.098454095,0.045569833,0.0069171754,0.56322926,0.0,0.0,0.0,-1.0
541948427,541947854,0.06246906,0.049982656,0.0045148525,0.5694021,0.0,0.0,0.0,-1.0
541998028,541997459,0.008288068,0.00927124,-0.0021409139,0.57481474,0.0,0.0,0.0,-1.0
