timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
530507992,-0.021657668,0.11458506,-0.008017996,0.0,0.0,-0.5754402
530526110,-0.0020474687,0.107669644,-0.0095048705,0.0,0.0,-0.5778373
530548582,-0.0070237266,0.095147945,-0.010967618,0.0,0.0,-0.5732613
530566613,-0.019852668,0.0961544,-0.01208395,0.0,0.0,-0.5747696
530584774,0.007849568,0.09691626,-0.013915843,0.0,0.0,-0.57744485
530607199,0.0032590542,0.088755116,-0.016083257,0.0,0.0,-0.5785459
530625242,0.008517727,0.06975233,-0.017606242,0.0,0.0,-0.5769159
530647898,0.020976298,0.06705846,-0.019826852,0.0,0.0,-0.5794156
530665817,0.021115312,0.059674524,-0.021677846,0.0,0.0,-0.574775
530688398,-0.010472548,0.061640948,-0.024044827,0.0,0.0,-0.57793325
530706408,0.0053303344,0.049011644,-0.02654341,0.0,0.0,-0.5795297
530724482,0.00017950179,0.043359857,-0.02825014,0.0,0.0,-0.57610303
530747087,0.024790717,0.03992298,-0.031207127,0.0,0.0,-0.57992995
530765023,0.01933321,0.03320894,-0.03337585,0.0,0.0,-0.58135456
530787610,0.0076018292,0.02347679,-0.036355797,0.0,0.0,-0.5749548
530805628,0.008832208,0.028168,-0.038710784,0.0,0.0,-0.5733164
530828180,0.0150116505,0.029596064,-0.04135545,0.0,0.0,-0.5811769
530846219,0.0025172837,0.023376444,-0.043149397,0.0,0.0,-0.5792514
530864248,0.022878462,0.015859088,-0.04517561,0.0,0.0,-0.5772312
530886884,0.01662997,0.026599059,-0.0473101,0.0,0.0,-0.5779967
530904895,-0.0012032149,0.03977479,-0.049050715,0.0,0.0,-0.57882184
530927370,-0.0156598,0.04406498,-0.05037651,0.0,0.0,-0.58114046
530945431,0.016010229,0.03445833,-0.051325753,0.0,0.0,-0.5772829
530967979,0.03285643,0.04573222,-0.05240175,0.0,0.0,-0.5658635
530985993,0.027675442,0.047507957,-0.053367406,0.0,0.0,-0.5539115
531008560,-0.035413146,0.0593319,-0.05456831,0.0,0.0,-0.5420172
531026601,-0.050093774,0.048362143,-0.054810174,0.0,0.0,-0.5415704
531044622,0.035206266,0.030043773,-0.055958614,0.0,0.0,-0.52087986
531067182,-0.046441656,0.056254,-0.057522193,0.0,0.0,-0.515524
531085210,-0.05601384,0.036862466,-0.058655076,0.0,0.0,-0.51093465
531107774,-0.04157705,0.013568072,-0.059192263,0.0,0.0,-0.49024424
531125966,-0.027271241,0.037288547,-0.060347617,0.0,0.0,-0.47768974
531148359,-0.03561478,0.03535861,-0.059580628,0.0,0.0,-0.46852303
531166385,-0.04933149,0.018803274,-0.058516253,0.0,0.0,-0.46696684
531184420,-0.027741928,0.03198306,-0.057019543,0.0,0.0,-0.44859198
531206969,-0.025969815,0.041865066,-0.053601425,0.0,0.0,-0.46555403
531224998,-0.036168385,0.036764875,-0.04981792,0.0,0.0,-0.43228054
531247565,-0.009066119,0.06545178,-0.046100058,0.0,0.0,-0.44537237
531265593,-0.021890618,0.044763077,-0.041401077,0.0,0.0,-0.42144954
531288129,0.00554494,0.06203934,-0.0367719,0.0,0.0,-0.4059185
531306189,0.011409623,0.08346238,-0.034200255,0.0,0.0,-0.39502496
531324272,-0.0024608248,0.05902593,-0.030834805,0.0,0.0,-0.38550812
531346801,-0.042173933,0.06314003,-0.027668705,0.0,0.0,-0.40847847
531364820,-0.031106839,-0.0048360084,-0.022702085,0.0,0.0,-0.39456224
531387386,0.004664328,-0.03964323,-0.021073377,0.0,0.0,-0.38158
531405382,-0.09054279,-0.09064744,-0.01600223,0.0,0.0,-0.39913207
531427943,-0.09996167,-0.09879992,-0.0143703595,0.0,0.0,-0.39571106
531445973,-0.09746127,-0.14163561,-0.010259488,0.0,0.0,-0.39762416
531464028,-0.02459459,-0.1679883,-0.009626327,0.0,0.0,-0.38559973
531486555,-0.08375404,-0.16154207,-0.0062214956,0.0,0.0,-0.40212724
531509100,-0.08490617,-0.16283868,-0.005500613,0.0,0.0,-0.41330004
531527149,-0.051628947,-0.13257445,-0.0037730352,0.0,0.0,-0.420132
531545178,-0.06714331,-0.13831873,-0.0034446497,0.0,0.0,-0.43217444
531567820,-0.0660584,-0.07866,-0.0020078672,0.0,0.0,-0.43991876
531585771,-0.10356619,-0.0745783,-0.0017250517,0.0,0.0,-0.45538664
531603851,-0.1272685,-0.024121627,-0.0011399917,0.0,0.0,-0.4596955
531626389,-0.1415044,-0.021022264,0.000116604024,0.0,0.0,-0.48072064
531648911,-0.15843709,-0.019049564,5.8205245e-05,0.0,0.0,-0.49084106
531666982,-0.15829936,-0.019982837,-0.00068275514,0.0,0.0,-0.4965283
531685004,-0.15635324,-0.07940794,0.00061362796,0.0,0.0,-0.5051753
531707541,-0.13390556,-0.0830947,-0.0009096098,0.0,0.0,-0.51558393
531725588,-0.13241553,-0.14209127,-0.0010348117,0.0,0.0,-0.5320109
531743601,-0.109562114,-0.16770269,-0.0020565833,0.0,0.0,-0.5346404
531766151,-0.12182643,-0.19851509,-0.002186468,0.0,0.0,-0.5549295
531788785,-0.10448454,-0.21584527,-0.0016894018,0.0,0.0,-0.56971633
531806728,-0.10846645,-0.22581466,-0.0013988446,0.0,0.0,-0.57861674
531824782,-0.103689626,-0.23539151,-0.00084218575,0.0,0.0,-0.58063966
531847315,-0.06650365,-0.21379718,4.4249384e-05,0.0,0.0,-0.5907174
531865418,-0.10799132,-0.21804649,0.00063474267,0.0,0.0,-0.6106298
531883498,-0.08649098,-0.21812792,0.0014384893,0.0,0.0,-0.59913623
531905982,-0.07480329,-0.19505149,0.0020439334,0.0,0.0,-0.6114562
531928495,-0.045183748,-0.16897945,0.0015923028,0.0,0.0,-0.60099447
531946639,-0.02261889,-0.15772086,0.00068882544,0.0,0.0,-0.59637725
531964576,-0.056943897,-0.12244187,-0.0010165586,0.0,0.0,-0.5811573
531987149,-0.008669116,-0.091215864,-0.003024625,0.0,0.0,-0.5838104
532009742,0.01882081,-0.0707613,-0.005516251,0.0,0.0,-0.5738548
532023210,0.053332895,-0.066146776,-0.007092068,0.0,0.0,-0.5679064
532045735,0.0697542,-0.052551538,-0.009880395,0.0,0.0,-0.563516
532068294,0.0397895,-0.040396173,-0.013714346,0.0,0.0,-0.56622905
532086336,0.03744398,-0.06182242,-0.016850447,0.0,0.0,-0.5686624
532104405,0.116063684,-0.07882489,-0.02072592,0.0,0.0,-0.55276513
532126909,0.12044734,-0.089727156,-0.025002316,0.0,0.0,-0.5494774
532145051,0.12163032,-0.099686004,-0.028339041,0.0,0.0,-0.55748916
532162979,0.07581731,-0.0968731,-0.031444237,0.0,0.0,-0.54965603
532185603,0.11058848,-0.10076809,-0.035532717,0.0,0.0,-0.54844594
532208113,0.14263257,-0.11100092,-0.03950262,0.0,0.0,-0.54460084
532226121,0.12117546,-0.0986491,-0.042249046,0.0,0.0,-0.54584295
532244166,0.11112933,-0.10003123,-0.045496196,0.0,0.0,-0.54900813
532266715,-0.013884798,-0.08843309,-0.04855759,0.0,0.0,-0.5388317
532289338,-0.030516066,-0.09986208,-0.052087065,0.0,0.0,-0.54071575
532302791,-0.00074680534,-0.09986811,-0.053656597,0.0,0.0,-0.54458886
532325417,-0.062194187,-0.11334123,-0.055774428,0.0,0.0,-0.5423918
532347894,-0.09049628,-0.12815975,-0.057739843,0.0,0.0,-0.5359176
532365910,-0.10725323,-0.13985622,-0.0589547,0.0,0.0,-0.5393388
532383972,-0.10890533,-0.14002106,-0.059383906,0.0,0.0,-0.5315049
532406500,-0.09194951,-0.13736333,-0.059628394,0.0,0.0,-0.5310028
532429046,-0.11624064,-0.10261442,-0.059445523,0.0,0.0,-0.5355384
532447095,-0.035147004,-0.113202184,-0.059377782,0.0,0.0,-0.53065765
532465139,-0.042756725,-0.056363225,-0.059026554,0.0,0.0,-0.5347222
532487703,-0.092069566,-0.010860196,-0.05812907,0.0,0.0,-0.5325163
532505718,-0.08896763,0.03576514,-0.05743157,0.0,0.0,-0.52999014
532523759,-0.08316867,0.06809778,-0.05751937,0.0,0.0,-0.5390049
532546390,-0.11954938,0.08933564,-0.05698692,0.0,0.0,-0.5403048
532568846,-0.11123216,0.08570601,-0.057608075,0.0,0.0,-0.5298347
532586921,-0.12001415,0.097633064,-0.05826666,0.0,0.0,-0.53570837
532604919,-0.16315344,0.07211864,-0.059393458,0.0,0.0,-0.5340701
532627476,-0.10214799,0.022016132,-0.06167957,0.0,0.0,-0.5237552
532645519,-0.058196817,0.020143025,-0.063873924,0.0,0.0,-0.526876
532663601,-0.121641785,-2.596581e-05,-0.06601963,0.0,0.0,-0.52644134
532686138,-0.07249887,-0.017623208,-0.06850585,0.0,0.0,-0.52137303
532708646,-0.044296026,-0.025987897,-0.07005833,0.0,0.0,-0.5289829
532726698,-0.031148845,-0.048601862,-0.07104153,0.0,0.0,-0.52865535
532744731,0.03701395,-0.050021004,-0.07314917,0.0,0.0,-0.51985604
532767357,0.016717672,-0.051791687,-0.075195506,0.0,0.0,-0.52434105
532789861,0.094972946,-0.03712082,-0.07692836,0.0,0.0,-0.5226022
532803349,0.11218743,-0.03433837,-0.07852496,0.0,0.0,-0.52598166
532825888,0.18165222,0.00013663725,-0.07969214,0.0,0.0,-0.52020717
532848442,0.14425147,0.06322898,-0.08148263,0.0,0.0,-0.53037775
532866479,0.16770913,0.05199614,-0.082533345,0.0,0.0,-0.53175145
532884529,0.2432962,0.08886179,-0.08397944,0.0,0.0,-0.5260457
532907070,0.27147868,0.095052585,-0.0830092,0.0,0.0,-0.5242892
532925170,0.25462183,0.10867533,-0.08201283,0.0,0.0,-0.52908516
532947664,0.25366667,0.12873708,-0.0800072,0.0,0.0,-0.53733873
532965753,0.27496797,0.1477825,-0.07658642,0.0,0.0,-0.54034096
532988264,0.30157655,0.19751239,-0.07343147,0.0,0.0,-0.5444027
533006349,0.3354128,0.20708112,-0.07167396,0.0,0.0,-0.5457834
533024319,0.3533757,0.2467828,-0.06866916,0.0,0.0,-0.5466692
533046857,0.28213635,0.26720086,-0.06522991,0.0,0.0,-0.553916
533069420,0.26279414,0.2602867,-0.061966628,0.0,0.0,-0.55645794
533087458,0.24099937,0.22236106,-0.060457442,0.0,0.0,-0.56430686
533105494,0.17851762,0.18467832,-0.05771076,0.0,0.0,-0.5711497
533128024,0.11865371,0.13171768,-0.054001063,0.0,0.0,-0.56703144
533146130,0.05762521,0.09931995,-0.050606012,0.0,0.0,-0.5675342
533164130,0.058504436,0.026935644,-0.04720473,0.0,0.0,-0.57992834
533186668,0.008986452,-0.012897436,-0.043632377,0.0,0.0,-0.58313626
533209270,-0.06331378,-0.05402613,-0.03928217,0.0,0.0,-0.5806937
533227255,-0.094723426,-0.06371482,-0.03593666,0.0,0.0,-0.58646667
533245316,-0.124131374,-0.08308296,-0.032458175,0.0,0.0,-0.5882005
533267875,-0.11268918,-0.10277372,-0.02790055,0.0,0.0,-0.5857639
533285865,-0.13535602,-0.086176455,-0.02413311,0.0,0.0,-0.5840872
533304002,-0.1051638,-0.08285262,-0.020828346,0.0,0.0,-0.59042543
533326453,-0.08458928,-0.07681145,-0.016909923,0.0,0.0,-0.5889036
533349000,-0.07606007,-0.072694115,-0.013291046,0.0,0.0,-0.58519596
533367060,-0.055867746,-0.059018616,-0.010463909,0.0,0.0,-0.5878542
533385078,-0.015768869,-0.06854219,-0.0074280645,0.0,0.0,-0.588136
533407639,0.050876897,-0.09725899,-0.0045872247,0.0,0.0,-0.5800005
533425670,0.060244232,-0.093787044,-0.0032790238,0.0,0.0,-0.5724923
533448206,0.0096769,-0.07565364,-0.0008423792,0.0,0.0,-0.58515805
533466239,0.04194611,-0.08627943,0.0013172758,0.0,0.0,-0.5855056
533488792,0.063890025,-0.055013362,0.0033523382,0.0,0.0,-0.5784138
533506872,0.10937853,-0.025315937,0.0052682837,0.0,0.0,-0.58358485
533524957,0.0946906,0.0037615325,0.0064674406,0.0,0.0,-0.5862216
533547526,0.05178261,0.023359178,0.0074603967,0.0,0.0,-0.585405
533565460,0.037587043,0.020398796,0.008164978,0.0,0.0,-0.58660334
533588111,0.026337445,-0.0020647496,0.009294014,0.0,0.0,-0.59105295
533606049,0.0062098186,-0.018306242,0.009938378,0.0,0.0,-0.58947897
533628588,-0.033886492,-0.056434266,0.010412227,0.0,0.0,-0.58922166
533646629,-0.0356,-0.08153513,0.010215692,0.0,0.0,-0.5926319
533664667,-0.060372546,-0.09746419,0.0101356255,0.0,0.0,-0.5901299
533687211,-0.05099649,-0.11928209,0.0095749665,0.0,0.0,-0.59483486
533705257,-0.034793545,-0.1328394,0.00891005,0.0,0.0,-0.5963587
533727821,0.017911557,-0.13835074,0.009043923,0.0,0.0,-0.5941986
533745924,0.042968635,-0.12089711,0.008140363,0.0,0.0,-0.5887425
533768401,-0.024843637,-0.0786949,0.0076054772,0.0,0.0,-0.59664553
533786523,0.014402463,-0.078857884,0.007519224,0.0,0.0,-0.6014167
533804465,0.0074515915,-0.06861898,0.0074159177,0.0,0.0,-0.59215605
533827030,0.07817392,-0.07153774,0.007040184,0.0,0.0,-0.5977037
533845045,0.08246009,-0.073169634,0.006744559,0.0,0.0,-0.5991317
533867612,0.109531276,-0.093176335,0.0060330797,0.0,0.0,-0.5942784
533885648,0.14851128,-0.09640142,0.0049575646,0.0,0.0,-0.5942174
533908183,0.15005162,-0.077417836,0.003053828,0.0,0.0,-0.6039093
533926213,0.19398917,-0.09254365,0.0015871538,0.0,0.0,-0.60512453
533944259,0.2636084,-0.07696178,0.0004479029,0.0,0.0,-0.59799623
533966885,0.29378316,-0.028428217,-0.0005876641,0.0,0.0,-0.60932606
533984848,0.26968277,0.002420754,-0.00131538,0.0,0.0,-0.6130834
534007393,0.23078248,0.04024642,-0.00094890513,0.0,0.0,-0.610548
534025547,0.22648843,0.07190457,-0.000503216,0.0,0.0,-0.6123308
534047971,0.14735061,0.0878696,0.00112228,0.0,0.0,-0.6208413
534066014,0.13621096,0.0848584,0.0027278767,0.0,0.0,-0.6284999
534088635,0.10619471,0.091302104,0.00542834,0.0,0.0,-0.6196654
534106626,0.06322262,0.08561172,0.008371605,0.0,0.0,-0.6216991
534124666,0.08616936,0.07404047,0.01171905,0.0,0.0,-0.6254966
534147190,0.07463737,0.07323446,0.015641753,0.0,0.0,-0.62887895
534165218,0.045365933,0.07677182,0.019181583,0.0,0.0,-0.629603
534187858,0.011305505,0.08139489,0.023749216,0.0,0.0,-0.6236394
534205815,0.00339887,0.09627637,0.027676975,0.0,0.0,-0.62191194
534228391,-0.021687092,0.1269562,0.03307708,0.0,0.0,-0.6277398
534246399,-0.036009543,0.13741739,0.03746697,0.0,0.0,-0.62731194
534264539,-0.052892417,0.15143894,0.04160029,0.0,0.0,-0.6256558
534286980,-0.09540389,0.15052524,0.046246283,0.0,0.0,-0.62157196
534305019,-0.11518817,0.1334322,0.049614683,0.0,0.0,-0.6193986
534327671,-0.18956167,0.12194943,0.054469768,0.0,0.0,-0.61605054
534345689,-0.23961155,0.10443129,0.058078166,0.0,0.0,-0.61313945
534368150,-0.26155522,0.07842203,0.062088355,0.0,0.0,-0.6136541
534386204,-0.2693395,0.06780191,0.06503006,0.0,0.0,-0.6129948
534404305,-0.31726068,0.056070942,0.066954546,0.0,0.0,-0.6108052
534426822,-0.37057382,0.041361973,0.06841819,0.0,0.0,-0.6075328
534444823,-0.38488218,0.008354865,0.06807457,0.0,0.0,-0.60607564
534467364,-0.42589432,-0.010319456,0.06814071,0.0,0.0,-0.59869635
534485401,-0.39469534,-0.026903782,0.068574995,0.0,0.0,-0.59843296
534507944,-0.31797975,-0.04573105,0.06898397,0.0,0.0,-0.6000633
534525996,-0.32409978,-0.023060745,0.06847999,0.0,0.0,-0.6041896
534544034,-0.36380765,-0.037739195,0.06823963,0.0,0.0,-0.6009244
534566699,-0.3375776,-0.027055137,0.06662071,0.0,0.0,-0.596485
534589116,-0.30621716,-0.02844897,0.06335132,0.0,0.0,-0.5886403
534607216,-0.25048983,-0.055200133,0.0606253,0.0,0.0,-0.5856844
534625213,-0.19092195,-0.05641991,0.056620773,0.0,0.0,-0.58358353
534647760,-0.16930392,-0.053828273,0.05196132,0.0,0.0,-0.5868457
534665789,-0.12954047,-0.051919013,0.048164375,0.0,0.0,-0.5800023
534683850,-0.120211124,-0.055166207,0.045794126,0.0,0.0,-0.5839093
534706398,-0.088546395,-0.03669433,0.04278725,0.0,0.0,-0.5818048
534728927,-0.02649638,-0.03453408,0.04012906,0.0,0.0,-0.5728583
534746964,-0.02998108,-0.0026416236,0.038308434,0.0,0.0,-0.57901233
534765009,-0.04739942,0.0010276646,0.035883214,0.0,0.0,-0.5762137
534787636,-0.07588471,0.0025112368,0.03324892,0.0,0.0,-0.5667299
534805636,-0.052639153,-0.00050317054,0.031090599,0.0,0.0,-0.5628917
534823623,-0.053511623,0.009258814,0.02859624,0.0,0.0,-0.5653398
534846278,-0.07068042,-0.009944786,0.025142053,0.0,0.0,-0.5628054
534868715,-0.13001925,-0.03893698,0.021614814,0.0,0.0,-0.5491032
534886753,-0.07464459,-0.0637626,0.019679358,0.0,0.0,-0.55054593
534904790,-0.06614256,-0.039062586,0.017261311,0.0,0.0,-0.5493251
534927338,-0.1384037,-0.0132708065,0.015422156,0.0,0.0,-0.5491141
534945450,-0.15303968,-0.013345159,0.014433529,0.0,0.0,-0.5454255
534963438,-0.058398776,0.024339935,0.013723427,0.0,0.0,-0.53750706
534985953,-0.01694198,0.060150772,0.013348562,0.0,0.0,-0.53676736
535008572,-0.0010665146,0.112106994,0.013558565,0.0,0.0,-0.5321079
535026563,0.031054249,0.12637267,0.013954176,0.0,0.0,-0.53417164
535044600,0.090503514,0.15532015,0.014349788,0.0,0.0,-0.5337456
535067130,0.09925528,0.14497447,0.01565072,0.0,0.0,-0.5317345
535085274,0.11461247,0.14210792,0.017140687,0.0,0.0,-0.52753705
535103297,0.14972052,0.13171686,0.01782548,0.0,0.0,-0.5316888
535125757,0.14732307,0.10181479,0.019173902,0.0,0.0,-0.5331205
535148312,0.13380118,0.08469383,0.02054947,0.0,0.0,-0.52906
535166440,0.13034381,0.06704693,0.019792637,0.0,0.0,-0.5264994
535184378,0.12192659,0.041565955,0.020235445,0.0,0.0,-0.53233606
535206926,0.14707178,0.046358436,0.020077618,0.0,0.0,-0.5264023
535229556,0.62552166,0.6225882,0.013364602,0.0,0.0,-0.53726614
535242997,0.63844496,0.61491966,0.013111087,0.0,0.0,-0.52904874
535265551,0.7275846,0.6963797,0.009752757,0.0,0.0,-0.5261838
535288097,0.7686115,0.7568396,0.006160971,0.0,0.0,-0.53308815
535306143,0.7221529,0.6694707,0.0069988472,0.0,0.0,-0.52467006
535324405,0.7135316,0.6134526,0.006065346,0.0,0.0,-0.5202667
535346769,0.55728954,0.516821,0.007420417,0.0,0.0,-0.5383388
535369277,0.5115191,0.30516902,0.010060226,0.0,0.0,-0.5242968
535382801,0.44978738,0.22457999,0.011152981,0.0,0.0,-0.5269017
535405347,0.4227009,-0.012546413,0.017351713,0.0,0.0,-0.53374195
535427962,0.24677242,-0.1275568,0.019753743,0.0,0.0,-0.5352389
535445932,0.3109768,-0.3268622,0.029979452,0.0,0.0,-0.53713334
535463975,0.2619377,-0.36324453,0.030866483,0.0,0.0,-0.5446622
535486526,0.37650028,-0.47952893,0.041443482,0.0,0.0,-0.5496955
535509071,0.39104602,-0.47311288,0.044746257,0.0,0.0,-0.55846715
535527102,0.3410801,-0.44024563,0.046484083,0.0,0.0,-0.5536859
535545209,0.23125952,-0.38184538,0.0463195,0.0,0.0,-0.5511582
535567707,0.047569137,-0.21831866,0.04171355,0.0,0.0,-0.56075495
535585728,-0.070581995,-0.1465975,0.042159025,0.0,0.0,-0.5617369
535603836,-0.16314599,-0.09970226,0.044668633,0.0,0.0,-0.5539864
535626323,-0.38892466,0.026757803,0.04219804,0.0,0.0,-0.5503986
535648858,-0.41091716,0.10453725,0.04164238,0.0,0.0,-0.56121916
535667016,-0.34502646,0.09258936,0.04322374,0.0,0.0,-0.5627069
535684932,-0.33030757,0.080458164,0.044608306,0.0,0.0,-0.5515079
535707488,-0.106158346,0.06033427,0.045662377,0.0,0.0,-0.5632337
535730095,0.020128012,0.04626431,0.04591468,0.0,0.0,-0.5633788
535743569,0.049259838,0.026243262,0.046387415,0.0,0.0,-0.56198496
535766134,0.344091,0.019146906,0.046190698,0.0,0.0,-0.5647229
535788660,0.4868991,0.0110671595,0.046788767,0.0,0.0,-0.56933326
535806704,0.42448756,0.025155624,0.046414834,0.0,0.0,-0.5705713
535824776,0.5595262,-0.011548233,0.04875027,0.0,0.0,-0.5711871
535847274,0.46154022,-0.016628722,0.04979311,0.0,0.0,-0.56727344
535869854,0.39327556,-0.021511747,0.051518127,0.0,0.0,-0.57427645
535883353,0.29512292,-0.022882294,0.052075382,0.0,0.0,-0.5706014
535905909,0.03249396,-0.019550197,0.052865785,0.0,0.0,-0.56872314
535928469,-0.19133104,-0.010465248,0.053466678,0.0,0.0,-0.56896216
535946498,-0.35194358,0.0029875848,0.05392538,0.0,0.0,-0.56465954
535964543,-0.44604844,0.004217877,0.05383314,0.0,0.0,-0.5676042
535987149,-0.5800157,0.02489933,0.052803066,0.0,0.0,-0.56137305
536005106,-0.8089877,0.027627755,0.052001998,0.0,0.0,-0.55877745
536023147,-0.7361611,0.043434553,0.05167601,0.0,0.0,-0.5603498
536045713,-0.9410968,0.045970295,0.050687008,0.0,0.0,-0.5583325
536068262,-1.0336791,0.058652498,0.048957806,0.0,0.0,-0.558745
536086278,-1.0321517,0.060680114,0.047696266,0.0,0.0,-0.5582375
536104346,-1.0693849,0.0632682,0.045697093,0.0,0.0,-0.55884117
536126875,-0.9268503,0.051298954,0.043294262,0.0,0.0,-0.5534233
536149420,-0.9487281,0.047579262,0.040600378,0.0,0.0,-0.5524795
536167492,-0.8060223,0.07699912,0.03841731,0.0,0.0,-0.5589235
536185494,-0.9568376,0.06822283,0.03668863,0.0,0.0,-0.56304735
536208204,-0.86311865,0.03994392,0.032803927,0.0,0.0,-0.5532489
536226078,-0.7076182,0.05305334,0.030746147,0.0,0.0,-0.5524234
536244151,-0.66607827,0.07876831,0.029975453,0.0,0.0,-0.5622017
536266688,-0.60605896,0.091154516,0.028595038,0.0,0.0,-0.5652032
536289211,-0.40788046,0.065014265,0.025648708,0.0,0.0,-0.55008996
536307263,-0.26869386,0.11183936,0.026353307,0.0,0.0,-0.5592325
536325290,-0.35089543,0.12197546,0.026147291,0.0,0.0,-0.559692
536347847,-0.2227826,0.10912353,0.025165454,0.0,0.0,-0.552388
536365999,0.10708476,0.1061385,0.024327468,0.0,0.0,-0.5431064
536383920,0.23124233,0.10974787,0.02447317,0.0,0.0,-0.5510954
536406487,0.320652,0.096853286,0.025006555,0.0,0.0,-0.5491707
536429075,0.4385337,0.07734453,0.026050312,0.0,0.0,-0.53742176
536447053,0.3853314,0.084448844,0.026948566,0.0,0.0,-0.54510826
536465085,0.4227167,0.046169035,0.027384574,0.0,0.0,-0.5429177
536487646,0.4357837,0.061525,0.029217176,0.0,0.0,-0.5459477
536505674,0.43026632,0.030885078,0.028354265,0.0,0.0,-0.53944933
536523759,0.39066818,0.0031801844,0.029650971,0.0,0.0,-0.53754294
536546255,0.40754542,0.0003488041,0.03175221,0.0,0.0,-0.53473437
536568810,0.3742375,0.006446446,0.034499887,0.0,0.0,-0.5444263
536586979,0.32274684,-0.0013277904,0.035746306,0.0,0.0,-0.54002124
536604886,0.3141512,-0.009892245,0.0373805,0.0,0.0,-0.53746474
536627434,0.29694438,0.01720591,0.039520267,0.0,0.0,-0.54032
536645466,0.24076718,0.03783585,0.040311813,0.0,0.0,-0.54487836
536668032,0.20910147,0.04714057,0.040865853,0.0,0.0,-0.53664577
536686159,0.1804549,0.067421384,0.04090664,0.0,0.0,-0.5373414
536708605,0.19357023,0.06874592,0.040033292,0.0,0.0,-0.5455441
536726667,0.18649518,0.07102777,0.03952025,0.0,0.0,-0.54536015
536744762,0.11379828,0.0906007,0.040011704,0.0,0.0,-0.5440886
536767220,0.18589886,0.049970627,0.037732042,0.0,0.0,-0.5387423
536785265,0.1518735,0.0701369,0.035606973,0.0,0.0,-0.54205036
536807919,0.049446836,0.07488801,0.033033617,0.0,0.0,-0.5435382
536825843,0.01895745,0.062139582,0.030406097,0.0,0.0,-0.5482582
536848401,-0.039721087,0.08165441,0.026985046,0.0,0.0,-0.555789
536866435,-0.053483278,0.083506,0.023326434,0.0,0.0,-0.5556235
536884486,-0.09380415,0.06575269,0.019943714,0.0,0.0,-0.5528488
536907025,-0.08194378,0.061251387,0.015676752,0.0,0.0,-0.55651385
536925064,-0.106831275,0.082226895,0.0124778235,0.0,0.0,-0.56104773
536947623,-0.13975559,0.07735808,0.008656624,0.0,0.0,-0.56197006
536965728,-0.11274449,0.049463354,0.005377624,0.0,0.0,-0.5621957
536988236,0.075775854,0.048652884,0.0018274602,0.0,0.0,-0.5688486
537006227,0.15844443,0.036874603,8.334123e-05,0.0,0.0,-0.56418574
537024275,0.30090392,0.010819527,-0.001970062,0.0,0.0,-0.5707841
537046810,0.30558184,-0.011405471,-0.003733998,0.0,0.0,-0.5634942
537064860,0.5080332,-0.014634762,-0.005101545,0.0,0.0,-0.565837
537087410,0.48839924,-0.026926985,-0.0067668483,0.0,0.0,-0.5737257
537105452,0.7141901,-0.05259116,-0.0066414094,0.0,0.0,-0.5743711
537127984,0.7895416,-0.033805057,-0.007865681,0.0,0.0,-0.58048093
537146019,0.66596407,-0.019903202,-0.009173165,0.0,0.0,-0.57697415
537168598,0.5235992,-0.0058774645,-0.00986676,0.0,0.0,-0.57531613
537186729,0.2771703,-0.06485947,-0.009541842,0.0,0.0,-0.57407534
537204663,0.17283224,0.0069434596,-0.011555612,0.0,0.0,-0.5799338
537227209,-0.051670026,0.06324313,-0.013121751,0.0,0.0,-0.58202255
537245253,-0.21486805,0.09688936,-0.014247871,0.0,0.0,-0.5824802
537267886,-0.2139875,0.24192819,-0.018433057,0.0,0.0,-0.5881011
537285821,-0.210509,0.3457762,-0.02181919,0.0,0.0,-0.5824084
537308409,-0.19743842,0.49888384,-0.026133785,0.0,0.0,-0.5795517
537326412,-0.1462748,0.5542387,-0.028797552,0.0,0.0,-0.5860047
537344518,-0.08532573,0.5898076,-0.030818563,0.0,0.0,-0.57823366
537366991,-0.021859923,0.5294506,-0.032596588,0.0,0.0,-0.58122855
537385036,-0.00024127813,0.5231321,-0.03345102,0.0,0.0,-0.5790055
537407621,0.0632271,0.40361935,-0.035273697,0.0,0.0,-0.5798534
537425657,0.03666937,0.34463784,-0.037303247,0.0,0.0,-0.57788736
537448165,0.023495035,0.25616595,-0.03953968,0.0,0.0,-0.58185124
537466215,0.023725774,0.17653835,-0.040965002,0.0,0.0,-0.5811264
537484239,0.009660686,0.007062504,-0.042650152,0.0,0.0,-0.5807254
537506915,-0.017880376,-0.024661122,-0.04451109,0.0,0.0,-0.58608043
537524824,-0.044983707,-0.05993636,-0.045717478,0.0,0.0,-0.5902964
537547366,-0.06533131,-0.103683405,-0.04658065,0.0,0.0,-0.5807096
537565488,-0.018400794,-0.096728675,-0.04688228,0.0,0.0,-0.58052135
537587958,-0.0031914252,-0.05032392,-0.047339663,0.0,0.0,-0.58819973
537606002,0.020569364,-0.06329838,-0.04708268,0.0,0.0,-0.58875227
537624040,-0.0032566194,-0.08169642,-0.04730492,0.0,0.0,-0.57656014
537646585,0.008172358,-0.082198374,-0.047565117,0.0,0.0,-0.5748583
537669134,0.066078395,-0.09351048,-0.047900405,0.0,0.0,-0.57934463
537687187,0.028163154,-0.087649174,-0.048194587,0.0,0.0,-0.57505625
537705243,0.004004963,-0.089486286,-0.048245654,0.0,0.0,-0.5697182
